,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.18268924999142547,0.10118685495725092,0.5836241113128262,0.16697372497098384,0.13661090298228193,0.2441061770494619,0.3175730569210711,0.16434594778791214,0.25616529910792685,0.12342479968637475,0.11221760020632095,0.0680209745280887,0.10368570320203492,0.18515481158234845,0.2605136632011787,0.11622302204170325,0.11168248583586984,0.34021907611078334,0.25771338004766947,0.11864926885806959,0.24972486310083936,0.35924343508739753,0.0,0.1856554970116243,0.34319409539804924,0.14711794590672286,0.0200477809556143,0.2970621527390363,0.2579581798735797,0.17354589026325828,0.1217104584608321,0.1310908622627663,0.2929847301732517,0.07419724674790978,0.17031433324453374,0.13343142855965834,0.11539163147239585,0.22039159272435135,0.15804843491154427,0.22318043816533478,0.33756885684414556,0.23596867887550715,0.07902240609786265,0.1193324114833671,0.16632276671037707,0.09279708392589786,0.16198036320187925,0.19869523721618454,0.17402534942744546,0.1628150927056827,0.03676804663469606,0.13262009016407564,0.216795744781554,0.1044530700308647,0.22601026773352023,0.1547105062540284,0.09396420097747675,0.611714868044265,0.06010054451556322,0.12065780064502511,0.06693994903601722,0.35665901816743634
Free Church,0.05595052965295325,0.08276949157412324,0.24568074124251402,0.01489869452443543,0.032978104183708536,0.029878835023429764,0.11007141131799242,0.04097117561423197,0.09202818403543161,0.041437804986365095,0.11657515761244278,0.058988479643101624,0.09377106156508284,0.08724116132206815,0.09674775497025301,0.07688268607148578,0.03202346711295167,0.14313307811706208,0.07385947675379331,0.026464931544744795,0.08954125683981898,0.15018591639236328,0.1856554970116243,0.0,0.13051913027830764,0.0247731428984539,0.18810758383605586,0.0384545999690191,0.03189554761869419,0.022495821555302116,0.031248693651442845,0.06686558330155479,0.10628774402211034,0.09869040663852403,0.02225243956243999,0.05375557249975912,0.08815418971855754,0.07047805495353088,0.09405219438385308,0.03457361778387616,0.06643064452637727,0.0364189708425933,0.08835078829054654,0.020069598075691458,0.09473348802487096,0.11964002930320033,0.02404033097138686,0.08778861722402001,0.08605323768716917,0.024281680116596434,0.11826914013615347,0.054872882809421646,0.09036246307719753,0.06223614483183802,0.039076134291630336,0.049841584040231694,0.03851601666276536,0.4980091194670767,0.09245960327960609,0.16808208680667847,0.08563662971357223,0.09236096010774558
Greek Byzantine Catholic Church,0.06398255272096916,0.17868907499071182,0.1977080071731695,0.14619970940827426,0.1493839472158149,0.06271413942840794,0.04688227115817464,0.0859204106082268,0.031071691788977767,0.1631499401365128,0.2142060650704078,0.22178017193392358,0.19185158188080262,0.07874250079328944,0.03985786306213302,0.15638523117805025,0.17102403410704306,0.014365132971861948,0.0266226471930763,0.13141112573547922,0.03183838761395732,0.015097355847078324,0.34319409539804924,0.13051913027830764,0.0,0.1538368477298452,0.3428839328030928,0.0710217121613473,0.07892931779927986,0.17111313845839932,0.16245328040298807,0.1762740774052392,0.022466443101392914,0.23078391213454674,0.09881151634648448,0.12695436331144697,0.15299211553049424,0.052353229450402015,0.10813093995229897,0.06442506322936774,0.14991259093948806,0.0695476647338759,0.24390597195992514,0.14901034287540915,0.1033380922132385,0.22036628039902642,0.11783130022476879,0.06588873221130735,0.08366301499448832,0.10367427213554478,0.2692301712817311,0.1380910523425458,0.04560294083452797,0.14402870296532522,0.0709832268370806,0.1006549068212228,0.18921965241526362,0.3310434908334122,0.24169473099455502,0.29834264776867053,0.20163602759868302,0.17603620028200467
Hindu,0.05274993674771114,0.05269335921790353,0.2859671219764471,0.024124968039071385,0.017645014330604,0.04830845527968538,0.14587262707354237,0.03537059005272902,0.10037159976876353,0.019695232675834798,0.08688562347234224,0.046549903156738376,0.059846726231492106,0.07804962035125747,0.10768102494384113,0.06366774129124622,0.010143544249120067,0.15031143352441412,0.08705768716640613,0.017720619206464165,0.10556293534241777,0.1659584864746611,0.14711794590672286,0.0247731428984539,0.1538368477298452,0.0,0.13999238986046236,0.06812344029775144,0.04320685818821272,0.01735718539304383,0.015571059176548493,0.03539935433029759,0.1266956693753275,0.06456636662422204,0.015663599132978157,0.05400802388209585,0.04453941647484254,0.07494296234518066,0.0723343041566662,0.044615129109058266,0.10659970379205308,0.05715584064211375,0.0618597473684686,0.011624534207073553,0.0883226026601493,0.07913532883374261,0.02560134827663465,0.07491753669324026,0.07121138346766018,0.021330324042715842,0.07093187652709015,0.027297402783503524,0.09865857826781387,0.03967885876846632,0.03646518898309725,0.035894872575016244,0.01684977139906048,0.5016346061977769,0.05439067044171329,0.11997889008870508,0.05758033607962043,0.12458758734090436
Hoahaoism,0.17541082675564723,0.10823971546381217,0.5895884359880997,0.1652451015094273,0.1382854649030647,0.23857380949000653,0.32175125926723935,0.1636635057360178,0.2652714231444196,0.12118040395700048,0.11917875328367417,0.07494873909493889,0.11229399944767529,0.1919017505422299,0.265412718486142,0.13210575716697212,0.11236309122009912,0.3301038013321738,0.25627549217114454,0.12101679394977197,0.2586464297528253,0.3543272699492585,0.0200477809556143,0.18810758383605586,0.3428839328030928,0.13999238986046236,0.0,0.29017455700987305,0.2569751345546729,0.16367366712274056,0.11422449313279287,0.1328033673429059,0.3020576279073881,0.0716528339290901,0.1597977793909996,0.1493633772813872,0.11350209488061352,0.22541869372261875,0.16180513461720225,0.2236365097107048,0.3349056089117558,0.2328037693945453,0.07896261385102546,0.12454662323411725,0.17234976636111585,0.09818828987203389,0.15834191872286996,0.20637705679722881,0.17942506753385737,0.15706287036884475,0.03620351675691363,0.12284057567684342,0.22758923538698797,0.0950082996438614,0.22071711688116633,0.15539326798639508,0.09162013463707705,0.665808886032372,0.05737295782518448,0.13446533918369713,0.06905059659781296,0.3524521873247687
Iglesia ni Cristo (Church of Christ),0.06036552979895019,0.14544309414481937,0.15015954848614305,0.05389995602518017,0.07673384679147202,0.016514906690717247,0.06787025493743373,0.06229669073021699,0.06807009316728958,0.09177198687270155,0.17674847621232492,0.14694503675650308,0.15517167861158526,0.10101897751478818,0.07617702460152943,0.1378450726885553,0.08923804521114909,0.08223502225030194,0.04827281360083154,0.07705319839333685,0.07426348903012571,0.08442086467916673,0.2970621527390363,0.0384545999690191,0.0710217121613473,0.06812344029775144,0.29017455700987305,0.0,0.016200944857321466,0.06185313525007316,0.08344332424896182,0.11897054787269501,0.07143046145171425,0.18208212289689052,0.04561000692890214,0.10664451298703109,0.13778582175026727,0.069351736239198,0.12595956929763233,0.03254315173763586,0.0394524121374292,0.03217570466789687,0.1761929571187079,0.07450814642603726,0.1263756021255957,0.1867993542511438,0.05175374356734718,0.09125995372472187,0.10640459114156828,0.048006830430514597,0.2097493962404021,0.09315927931455456,0.08697168223312916,0.11404349675072029,0.028429928748997507,0.07494112442615476,0.1076728065115074,0.4416300774152667,0.17168021083125676,0.2380178442277557,0.162148278767006,0.06799577193744359
Islam,0.05682405986278664,0.12400963945530602,0.15735069774639424,0.047977733689735264,0.06170024714488024,0.015332691217091902,0.09214621675698495,0.043012515818449074,0.0603081559208059,0.07325426123160168,0.15606285505456677,0.11487312419504209,0.13418453266526603,0.08506661654338502,0.0719388206504859,0.11492949872417174,0.06204860033755747,0.08915287956758335,0.046891609825840654,0.051282876828189515,0.06748312499841595,0.09197408592719776,0.2579581798735797,0.03189554761869419,0.07892931779927986,0.04320685818821272,0.2569751345546729,0.016200944857321466,0.0,0.04416172826653495,0.06158304118767761,0.08095832775788397,0.07257464946695771,0.15808351742237894,0.029730169025776108,0.09038805237379463,0.10790194910561282,0.056890494291153795,0.1013006815871918,0.01841910004691196,0.06443153633175484,0.03376998380505011,0.15344053724415924,0.04955586929958433,0.10761444557732582,0.1641158268121639,0.033254113301091466,0.0743173901805576,0.08457356082966619,0.02907060918613974,0.1689701876231851,0.059644314252403165,0.08143786360971726,0.09139676938880723,0.015864197402718494,0.055405317551696885,0.07697067926392714,0.4970350761753843,0.12911648247035362,0.2172738361782477,0.13434196800290757,0.09024111355281474
Jainism,0.0779097863463923,0.09986701522088179,0.25279330158936536,0.026824166263708253,0.04158859122954128,0.05337678044547221,0.15775470475432496,0.06033434871961315,0.12478429790958348,0.05261998164472651,0.1401564585047023,0.058816896432483085,0.10971362766644481,0.10759256833591956,0.12863875321951118,0.10111273802029332,0.02985571728374986,0.16694002511617503,0.10707237326815448,0.037135780498516666,0.12544156845273036,0.18575743359239902,0.17354589026325828,0.022495821555302116,0.17111313845839932,0.01735718539304383,0.16367366712274056,0.06185313525007316,0.04416172826653495,0.0,0.027894581229145923,0.06918325730252999,0.14802368458563173,0.10435552803747372,0.03410105593858888,0.08854757051653062,0.09083495420382466,0.10025527906176211,0.10739444470341157,0.055333997794903896,0.07404906191920553,0.06857491775812856,0.09705993070209953,0.027143237916079643,0.11497797984135791,0.13093447087185128,0.025563349859084292,0.10550047521882971,0.10240112072691004,0.028788858426397494,0.09554849505946067,0.03776731221191291,0.12102926205390396,0.06422099584552696,0.05555333173163969,0.06899259487437276,0.03387144509356939,0.5011464065680424,0.07305608043522495,0.17225610085294163,0.0907104528601141,0.0873702852708405
Jehovah's Witnesses,0.0503278455413759,0.058053019114040455,0.3140708653945683,0.021538396866568176,0.019139883837118527,0.05165463165710378,0.1561469811836633,0.031663554991774895,0.10234243069839194,0.022931248199831757,0.10225825874648937,0.02447614946053419,0.06955159891682905,0.06706877645506841,0.10426593053234619,0.05000282424138295,0.013905154348129441,0.1592820878954017,0.089639032953934,0.01792719639513485,0.09755007521762345,0.17249778651650896,0.1217104584608321,0.031248693651442845,0.16245328040298807,0.015571059176548493,0.11422449313279287,0.08344332424896182,0.06158304118767761,0.027894581229145923,0.0,0.02902112372049699,0.12595416866430395,0.04833180507562497,0.020315654398901744,0.04850901446251726,0.05316593100036575,0.07038582771663972,0.058884831612822826,0.04514653798577595,0.12104516942056041,0.07116355139368985,0.04287790939541299,0.01260434819125771,0.06698476123469027,0.08864328563590979,0.0182579286999437,0.0699976887168305,0.059297709223874166,0.01805451206130028,0.05836214286520344,0.022890215680917682,0.08663995791740375,0.02959885210577695,0.05379769098878439,0.0452567902140253,0.010194246433818385,0.5022009056312431,0.03712077081239627,0.12294661043194852,0.05128063046242967,0.1421517429592588
Judaism,0.06312239540963836,0.05119836962067339,0.3159159672839865,0.04932838193284692,0.030078121393852002,0.07346612659918039,0.1932901755503442,0.04219376005589022,0.09954118916688658,0.026022061927824205,0.0875399022977983,0.04646985901221256,0.05394177236220826,0.061328493825364844,0.10132215080525543,0.04128610796297932,0.03044178488372118,0.18104372927012052,0.09600055097484166,0.03507309755242637,0.10145702299662475,0.187196163363857,0.1310908622627663,0.06686558330155479,0.1762740774052392,0.03539935433029759,0.1328033673429059,0.11897054787269501,0.08095832775788397,0.06918325730252999,0.02902112372049699,0.0,0.13125653262406198,0.04620432922901589,0.037168542906494025,0.04653430158591634,0.04505032300285172,0.07268783336865739,0.04603219989564479,0.059610068805199826,0.17886795713867015,0.10634198508597681,0.04182481914328861,0.03629813868214751,0.06123051409281702,0.079039913586139,0.04907681705783994,0.06694975364059502,0.05202741037539919,0.04455379470392199,0.06943562745979354,0.039287344296662086,0.08942115048975342,0.04809148946979107,0.06497000611142832,0.05323136296233457,0.02776349079218129,0.505157147688283,0.044099016643872835,0.11698120429379294,0.06325611676171367,0.20676593020883072
Maronite Church,0.0480113768697668,0.1413482886221155,0.2161918277097589,0.11685919472504142,0.1110243178589695,0.05210441022534071,0.0649209941377909,0.053684195665460094,0.013793618768661264,0.12799890130228533,0.18500374087463617,0.1763152145224481,0.15274097666250683,0.044206958886937174,0.013201056351558587,0.10651623871687822,0.13280246418947073,0.04044827555688338,0.017318829406815305,0.1033372930265703,0.012006791704706622,0.0416692170763741,0.2929847301732517,0.10628774402211034,0.022466443101392914,0.1266956693753275,0.3020576279073881,0.07143046145171425,0.07257464946695771,0.14802368458563173,0.12595416866430395,0.13125653262406198,0.0,0.1911882646164239,0.07996232591051917,0.08490377324955349,0.12619677363062617,0.022159667517673773,0.061312899208521204,0.045052610782209596,0.14529834492944918,0.07374749219795299,0.19845447296997776,0.11565079649704568,0.06318310949271361,0.18780510748853144,0.08837034489222201,0.036158544318931576,0.04868219235418106,0.08161535676296097,0.22343215929908833,0.11076698161366405,0.020395946646178813,0.11461439868362706,0.06259245003802848,0.07545024956735674,0.14736058872582056,0.33185493064444327,0.19476538539691013,0.25039617203801917,0.16557397289077758,0.17359079192249927
Methodist,0.08280997535772058,0.028633757998955005,0.4582386477570713,0.06760464794772039,0.045743999475495206,0.13472836149061637,0.2136185234545519,0.07973134386845908,0.15638563492670787,0.03415681091577582,0.06232574544497133,0.04138047283069229,0.03739046650165029,0.09539490886830304,0.15891711711128764,0.042417887006385775,0.047086569597612316,0.22601608306868037,0.14915896734455034,0.05487350132727015,0.14874900727400847,0.24556353216995028,0.07419724674790978,0.09869040663852403,0.23078391213454674,0.06456636662422204,0.0716528339290901,0.18208212289689052,0.15808351742237894,0.10435552803747372,0.04833180507562497,0.04620432922901589,0.1911882646164239,0.0,0.07358081670937446,0.05196067529407908,0.037948256387688985,0.12249561582920299,0.07316125051179206,0.1261745441170195,0.226182915445026,0.13927281382329296,0.010883922911735101,0.05591883596163146,0.08398381320922665,0.04556119631582644,0.09297031470122014,0.1058346345113412,0.08409023615719866,0.08565894873659441,0.04497794678826342,0.07315866115225306,0.12510857185747767,0.045192014050303805,0.12456066738715335,0.07595098701361097,0.04071224906657459,0.4626812094770069,0.04516777928647249,0.08012558097722197,0.03783592513211617,0.2459066377849302
Mormons,0.023866446726378786,0.05699558750148163,0.25925857032385496,0.02403441365827963,0.023606280660152166,0.021773980032748684,0.10105591361474511,0.01673218204449351,0.062019697375554,0.024193758131513653,0.09348712441835898,0.058235227560785204,0.06708212274101007,0.054151179597007465,0.06741208833250231,0.057678061476726716,0.02399223326331186,0.10212881757347285,0.04533805147647765,0.01378647413007737,0.06349924043677052,0.1125162145525452,0.17031433324453374,0.02225243956243999,0.09881151634648448,0.015663599132978157,0.1597977793909996,0.04561000692890214,0.029730169025776108,0.03410105593858888,0.020315654398901744,0.037168542906494025,0.07996232591051917,0.07358081670937446,0.0,0.04195593383258536,0.04843537562808013,0.04305331374696737,0.05623411899591735,0.020708763704798974,0.09995012249916853,0.030430755036193483,0.0741782727374431,0.01731992819566948,0.06533295823222543,0.08935585136253421,0.01750584045771467,0.051756677267209256,0.049864379230782824,0.009499344717103763,0.09426263136255052,0.02595113273856067,0.0662525694592419,0.030419073993799853,0.016547198105416074,0.023031736123494986,0.02929927845463041,0.49795373984214464,0.06990128603823483,0.14262087885765326,0.06199888860556765,0.12939195061264297
Netherlands Reformed Churches,0.03262612783081739,0.031532907823252035,0.35486450107602213,0.05027401855339772,0.03457190992020709,0.06931302572393983,0.12255494681622259,0.029730213581732487,0.06721954628213332,0.03301532364279816,0.06355188623680257,0.05873480137093742,0.03918501939704316,0.04197984837027056,0.07058873935818151,0.00895898153905799,0.04470821895217841,0.14126174334076735,0.06715319050808338,0.0325439411598183,0.06474537968068132,0.14942267222570468,0.13343142855965834,0.05375557249975912,0.12695436331144697,0.05400802388209585,0.1493633772813872,0.10664451298703109,0.09038805237379463,0.08854757051653062,0.04850901446251726,0.04653430158591634,0.08490377324955349,0.05196067529407908,0.04195593383258536,0.0,0.03688579573913351,0.04661728703391578,0.03736647127656009,0.06066847359132895,0.16886296690699532,0.07816450257299229,0.05523180965019234,0.036672710697688966,0.04077785893337233,0.06475322435972414,0.06107016739092766,0.04626146224318757,0.03868069083306151,0.05346554860329873,0.09114539413033124,0.0644286191556155,0.049191355075732385,0.036934969562498116,0.06615529179643459,0.02956477521944549,0.04809584116257237,0.39126399317395455,0.0822260916885082,0.11384928901894427,0.04927310006473011,0.19591530024074968
Orthodox,0.04202010128781524,0.015401632801992662,0.3966243662697196,0.07517252209746829,0.037633869628147354,0.09822172103970771,0.1619650155993999,0.04537219436830225,0.0951250317089296,0.02692749103645843,0.04270133249240596,0.07316542453856406,0.0217487917943507,0.059265571985990424,0.1090473629512934,0.038824666810343106,0.037043801280975494,0.1445413664518371,0.09351210208250377,0.03902315955123126,0.10047047051282672,0.16702650953322495,0.11539163147239585,0.08815418971855754,0.15299211553049424,0.04453941647484254,0.11350209488061352,0.13778582175026727,0.10790194910561282,0.09083495420382466,0.05316593100036575,0.04505032300285172,0.12619677363062617,0.037948256387688985,0.04843537562808013,0.03688579573913351,0.0,0.07645611765118875,0.046022453425153986,0.08516378744164038,0.2037173153366734,0.0982981619638708,0.056068570597093456,0.047572742618416416,0.06838368969241858,0.03419885032629734,0.07857827933374954,0.05699292340167693,0.05018698663135246,0.0642864900782227,0.06597264571068062,0.0533609052047573,0.08744422663129209,0.031551693994531047,0.07055368465036334,0.03182810034823956,0.04670319232751938,0.4537227504036036,0.06484888015257972,0.07626345548320143,0.03106715572218171,0.22498716621295614
Orthodox Church of Greece,0.02747541125862896,0.09659309383209747,0.24841625119222538,0.07379351316793058,0.060164770517910485,0.03528157213532716,0.09324544949553508,0.019215336221883234,0.013290739049460702,0.07539037859943541,0.13949016669073133,0.1131118373397999,0.10512945341247694,0.018930697668383276,0.017056098845228695,0.05638957531783199,0.07694633128187363,0.0635106488596736,0.013077316374659689,0.05631413157067311,0.014438216356936798,0.070483213388499,0.22039159272435135,0.07047805495353088,0.052353229450402015,0.07494296234518066,0.22541869372261875,0.069351736239198,0.056890494291153795,0.10025527906176211,0.07038582771663972,0.07268783336865739,0.022159667517673773,0.12249561582920299,0.04305331374696737,0.04661728703391578,0.07645611765118875,0.0,0.029871107481404906,0.024173354828596377,0.1404036148072014,0.06542419840453768,0.12783868547527075,0.0653681110840192,0.03215474685689151,0.13681998257941,0.053798788755638816,0.013099366734504524,0.02098550667146861,0.04533295529665436,0.15073935611857903,0.05967286426449409,0.025267748151658418,0.0663232413858131,0.04270938496410137,0.04045799533551442,0.08700397229305412,0.4960397947233759,0.12384250667366345,0.19085905341468662,0.11032198973694608,0.16729704006412996
Orthodox Church of Ukraine,0.03786349048522111,0.06278531235740124,0.3283830359869223,0.07485807028766972,0.04827655020826802,0.07948123104919314,0.15829727709858987,0.03358768504251103,0.04326640560874352,0.05877665799570009,0.11369555801274894,0.0809750346926888,0.07301191862676382,0.00923833600986133,0.04526396277000763,0.03239148348380563,0.062154793713983594,0.11119598592349507,0.052562006798812615,0.05781265563062141,0.04078278373852942,0.12543631987039264,0.15804843491154427,0.09405219438385308,0.10813093995229897,0.0723343041566662,0.16180513461720225,0.12595956929763233,0.1013006815871918,0.10739444470341157,0.058884831612822826,0.04603219989564479,0.061312899208521204,0.07316125051179206,0.05623411899591735,0.03736647127656009,0.046022453425153986,0.029871107481404906,0.0,0.05900759650423827,0.19607022939008054,0.11389353446827648,0.07820594713904153,0.06584207680716275,0.00959553905340663,0.10107498075011152,0.06784216601202923,0.016387008538356878,0.005638443081611344,0.06143055688278403,0.10452852191117283,0.05449477658772731,0.02254180824387676,0.05030277086771753,0.07649524310796979,0.051952558477754485,0.06589545349768093,0.33698773147730143,0.08333844742385328,0.1469036698722132,0.0783252391759374,0.22063912421417434
Other Christian,0.031686038821845404,0.10448583780220486,0.20124507726705537,0.04244547302448701,0.04819918026858745,0.00807144906758056,0.08578923866718834,0.02149819792474141,0.03540737178577548,0.06274682326976033,0.14718086557548218,0.08968899770009177,0.11545652022301692,0.04487966574652396,0.037034232516262235,0.07847321067838843,0.05544085708258766,0.07308738990137884,0.023961493211167143,0.038599121123386794,0.034875529218542395,0.08187741651379134,0.22318043816533478,0.03457361778387616,0.06442506322936774,0.044615129109058266,0.2236365097107048,0.03254315173763586,0.01841910004691196,0.055333997794903896,0.04514653798577595,0.059610068805199826,0.045052610782209596,0.1261745441170195,0.020708763704798974,0.06066847359132895,0.08516378744164038,0.024173354828596377,0.05900759650423827,0.0,0.08897690411125705,0.03590514538467272,0.12115767986804687,0.04275820238684696,0.05908115657688942,0.145249578888795,0.0212514160442608,0.040410325243887026,0.04541767193083261,0.017174477999497294,0.1406092899100378,0.041449396057076496,0.04500027163920392,0.06377421429245707,0.021069859697130027,0.04580470027471907,0.062158525285134165,0.4961401507961675,0.10797886716912804,0.1910772630186345,0.11249435911606599,0.11531857055119304
Other syncretists,0.12443271210119068,0.19890079219028922,0.15872009197565753,0.07348074832295483,0.11499340877437475,0.06762470693613251,0.1120194157951871,0.1319499716597595,0.1468017014251653,0.1421443635381404,0.24469501039739938,0.18213186881458446,0.2130175462099345,0.16821118613170466,0.14772570745675714,0.2037642054866811,0.13035235077311216,0.15475494692868633,0.1210573211900281,0.12926150080192342,0.13913913236809236,0.1659786383413905,0.33756885684414556,0.06643064452637727,0.14991259093948806,0.10659970379205308,0.3349056089117558,0.0394524121374292,0.06443153633175484,0.07404906191920553,0.12104516942056041,0.17886795713867015,0.14529834492944918,0.226182915445026,0.09995012249916853,0.16886296690699532,0.2037173153366734,0.1404036148072014,0.19607022939008054,0.08897690411125705,0.0,0.08107351353767264,0.21764800762958714,0.11622081134833828,0.19373368879916208,0.24093330426234122,0.08884750633879074,0.16202891690230453,0.1732889276473864,0.09413201815124252,0.25373244841978226,0.14533085599790965,0.14946334419288468,0.16128780830275602,0.09548079729209724,0.1468525820683185,0.14526038755199833,0.4479135756918887,0.2213406166424325,0.265160855396941,0.21475957841002746,0.022995718884301897
Pentecostal and Charismatic,0.043517215716587884,0.09879910420235083,0.2327797645463077,0.05619081367373201,0.06697855905430494,0.02863680595298391,0.0467320702613708,0.047925159352137245,0.06996602308924288,0.07076873165476322,0.12853550392532231,0.11266398607387743,0.10910875879317478,0.09635672402455929,0.07892117414510076,0.11597188649150963,0.07105704946674335,0.08098138629985963,0.050438898029214634,0.0455007400751623,0.07172741087449412,0.08275705895580314,0.23596867887550715,0.0364189708425933,0.0695476647338759,0.05715584064211375,0.2328037693945453,0.03217570466789687,0.03376998380505011,0.06857491775812856,0.07116355139368985,0.10634198508597681,0.07374749219795299,0.13927281382329296,0.030430755036193483,0.07816450257299229,0.0982981619638708,0.06542419840453768,0.11389353446827648,0.03590514538467272,0.08107351353767264,0.0,0.1426426225619592,0.05210709652330013,0.11806459008378356,0.13437076992641972,0.04599043675547321,0.08521099751195982,0.09564333009378914,0.038151849954083786,0.160472538803252,0.07616432529203793,0.0864409604995069,0.07355900011650775,0.023135316068997658,0.04517807057438556,0.0811237695135776,0.49621637169021704,0.14420649526977303,0.19081312408372414,0.10716511102611886,0.1100011954568813
Presbyterianism,0.09733479177169102,0.04382263491331701,0.4456076419960925,0.058404603289794195,0.042894335724719596,0.13017280901244466,0.22905035914283578,0.08522158987544212,0.167053009856408,0.036268391774406536,0.07794901720192474,0.030112377822147127,0.05248788046469599,0.1013577600283911,0.1649153343764135,0.04466867183778686,0.0462925854110679,0.2459994503223812,0.1559081596274833,0.05706152358504064,0.15728047135589296,0.26104096995781995,0.07902240609786265,0.08835078829054654,0.24390597195992514,0.0618597473684686,0.07896261385102546,0.1761929571187079,0.15344053724415924,0.09705993070209953,0.04287790939541299,0.04182481914328861,0.19845447296997776,0.010883922911735101,0.0741782727374431,0.05523180965019234,0.056068570597093456,0.12783868547527075,0.07820594713904153,0.12115767986804687,0.21764800762958714,0.1426426225619592,0.0,0.0537132990722144,0.08399920802475971,0.06269486914853371,0.08894752444596173,0.11799455973431619,0.09139920237228528,0.08533208598709743,0.047814641749473,0.0771911423890281,0.1275290686845535,0.056798923125561056,0.1273928369043206,0.08823999294442703,0.03661159069823744,0.46562673675594596,0.04373988213726771,0.09276662606922575,0.053597048020601154,0.23869077041288544
Protestant,0.04840115524243283,0.045833944310843436,0.3042830060824414,0.022571933491043146,0.016706259049781513,0.04847449494214007,0.13373929166896462,0.025132172560810805,0.09124467928060533,0.018580947469546857,0.08194105862623004,0.027328967923216173,0.056158341112149936,0.06938905638766918,0.10087500835719197,0.04646277898096671,0.007444461611041082,0.15220175507371503,0.08043705119936366,0.005761120591086135,0.09183236865153943,0.16394260646910597,0.1193324114833671,0.020069598075691458,0.14901034287540915,0.011624534207073553,0.12454662323411725,0.07450814642603726,0.04955586929958433,0.027143237916079643,0.01260434819125771,0.03629813868214751,0.11565079649704568,0.05591883596163146,0.01731992819566948,0.036672710697688966,0.047572742618416416,0.0653681110840192,0.06584207680716275,0.04275820238684696,0.11622081134833828,0.05210709652330013,0.0537132990722144,0.0,0.07591807319087215,0.07679854599908983,0.01989742761304785,0.06900573145064831,0.06365752929271012,0.01638653861435828,0.05869384012206434,0.026629154917988722,0.08743725848373647,0.029074051969198624,0.04106153361252651,0.028531065143830785,0.010537983806767938,0.5007136712100085,0.04157008982131742,0.1172568274596441,0.039259934072178135,0.140389454790304
Protestant Churches without free churches,0.04315024369861953,0.08588182993098205,0.3323083057791647,0.074375572125296,0.06167278826476346,0.0768745870775524,0.15339877635480148,0.04265847584244544,0.044234964967921536,0.07836660995149994,0.1415126213135628,0.0801228495806645,0.09881930361694348,0.01097456836828309,0.044483539836367374,0.03410597360431984,0.0790459932783949,0.11091642171602831,0.05033859559094041,0.06778853937336457,0.03621466638706416,0.127485000339635,0.16632276671037707,0.09473348802487096,0.1033380922132385,0.0883226026601493,0.17234976636111585,0.1263756021255957,0.10761444557732582,0.11497797984135791,0.06698476123469027,0.06123051409281702,0.06318310949271361,0.08398381320922665,0.06533295823222543,0.04077785893337233,0.06838368969241858,0.03215474685689151,0.00959553905340663,0.05908115657688942,0.19373368879916208,0.11806459008378356,0.08399920802475971,0.07591807319087215,0.0,0.12763771002845437,0.07148800590200335,0.024204839748679322,0.010991389959440349,0.06784941890594756,0.11717639072823711,0.06326010268200759,0.01920960258746936,0.059932029985958146,0.08991850831772412,0.06882864464078546,0.07939434228760547,0.3371954001904803,0.09659662597142021,0.17694938322321138,0.09784016382479371,0.21767330978158278
