,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.14224539930370922,0.14305492020233287,0.11105419641132441,0.06343746865953252,0.10883252272799285,0.09217989873256636,0.17698178496577305,0.09194737436485663,0.11348426000758267,0.11133570277777145,0.13170842091508345,0.08015551358283475,0.12697316601838335,0.1444323890502434,0.12521963622148613,0.14263415930216244,0.07277814294892145,0.16301872833483128,0.1441082181640444,0.06297939267354963,0.15229718412135984,0.15023216980407353,0.0,0.10654012244888995,0.15295659223599917,0.05630939764007496,0.11667201913399261,0.1107408135280584,0.06173222403521657,0.10835795219900271,0.07186992077297102,0.06575348135473784,0.14859074335800923,0.06389203170201671,0.08071132644413015,0.1498158320166906,0.1611063226105359,0.13400225266598925,0.1340497133544722,0.08083608424775462,0.25708211399579306,0.10509086358675805,0.058152095667010614,0.06436497797545838,0.1420084946190369,0.13537542464543922,0.04252779963554113,0.14937267668246018,0.15145767856475953,0.06023591216923156,0.08853056215528068,0.07639528415965399,0.15233251302051615,0.10366592845040642,0.09578246305729629,0.118487427275307,0.06750042330989023,0.5013660034981858,0.04722454531341557,0.1520271042072502,0.07470111470790261,0.19379498503446607
Free Church,0.1548273147321803,0.15250877243826744,0.11057405916172629,0.06864417315258696,0.028063877125355935,0.019980483375314904,0.0840807161934358,0.07473139009133173,0.13128985772983265,0.06736433021611082,0.1428838056126983,0.03445480420563858,0.06771700225599639,0.15537301707518442,0.13829108538790372,0.15479145041305364,0.013661101688734408,0.17642491337299757,0.13445666436590437,0.047645307138136514,0.1623440805624997,0.15827021594399135,0.10654012244888995,0.0,0.16237489362232155,0.02978244900367495,0.22883725483702838,0.024112925633816853,0.03351354884477098,0.04088920445090509,0.03600100880829149,0.04435409089474192,0.15936510998901848,0.07292048313908042,0.03498733976924387,0.16041995098948247,0.1720596595120641,0.1315372659871723,0.14939520669085107,0.08811672886063313,0.12195924487499357,0.014771622635898604,0.08388295796013327,0.014266427232563939,0.1553507710977498,0.14675776680250457,0.030919943656537347,0.1617558449779622,0.1611341724329283,0.03492619094340192,0.14130827315024125,0.04732940256698343,0.16885909617756398,0.13533758196011414,0.09965913168358273,0.13753963292320479,0.053787779779498335,0.5049723213922848,0.0700502425563088,0.16080665889673576,0.12786421629056705,0.10512413141972048
Greek Byzantine Catholic Church,0.010466089183422577,0.00875958951790077,0.25988318174275504,0.13259262532495536,0.10174012147691372,0.09747795980566683,0.3000340535450027,0.03861917011556697,0.01891047839039836,0.03846316910051027,0.005793212094695581,0.23151212732686788,0.04465514682596966,0.005779195254254322,0.014020946950005182,0.01325338261746499,0.12355027223280927,0.029080757324457814,0.01001899597082767,0.08462972121454894,0.009251942833632332,0.013320538297487281,0.15295659223599917,0.16237489362232155,0.0,0.10150988280523494,0.2011405000501003,0.09940790463546505,0.08779545693610169,0.2731496798612508,0.08041484895705694,0.11822701687624333,0.007643904397806206,0.069319002030824,0.07073627962547137,0.010734841091077781,0.023570663533618,0.012846882524901546,0.012964975159377602,0.03077464151294168,0.40591109932722363,0.18769357985894874,0.12098496280225542,0.11816303157712008,0.007504409538245044,0.008858064518468257,0.12525194414173102,0.01717649183159555,0.008229864793981138,0.10670916359906216,0.23027235828477627,0.09928545346083409,0.010717416209376779,0.03764806613404641,0.03705105598898164,0.015100340580657148,0.07848677248219958,0.30028118635881,0.18591880181796192,0.009846345858939768,0.04493287348624729,0.34262397036589676
Hindu,0.09548808785656482,0.09201096495212668,0.10040378267738832,0.03216803477515322,0.02635596261166116,0.015049040496573346,0.12194008039521069,0.033410503139939485,0.0689980993288451,0.033355987308099695,0.0823129181877951,0.061109258591146486,0.041338928356968126,0.09351111771066482,0.07891228294039601,0.09467989644097172,0.012294098476559434,0.11196915940556038,0.07777635312171287,0.019272526284308082,0.09967284810496244,0.10031213461340041,0.05630939764007496,0.02978244900367495,0.10150988280523494,0.0,0.1613739235373859,0.027119049578924793,0.007130871402887656,0.07615073157927828,0.01010484853091059,0.01703744348336549,0.09678963907137755,0.02989465280632412,0.01016035459755307,0.09784308112178738,0.10936713353642966,0.07169406032851132,0.08536565543299317,0.03618422779606208,0.19976306317058154,0.03873142039412302,0.0408792780511453,0.008014883157396182,0.09299923270679192,0.08553012095125008,0.011420597298984477,0.0964762193605844,0.1005199199942997,0.01958964639408536,0.10569275965650773,0.023418781576393218,0.10902831701174298,0.07339645079121448,0.04678175595567391,0.07433781648521999,0.0189565500148585,0.5014218322493107,0.05632436847659088,0.10044060295563866,0.06694638582965558,0.15307617132045273
Hoahaoism,0.19116042866350139,0.18932052404020233,0.34423547997168236,0.23801016324727384,0.1996884985746582,0.2086366736916939,0.38235979307268037,0.15813106471479957,0.16916212090211533,0.184583745042217,0.18414985514432164,0.19833756767075772,0.17878008892577069,0.18557491050310793,0.2016986962837198,0.2062121771617445,0.16829417245751094,0.1580881974677899,0.18605792555862116,0.11105620765865196,0.18806411083664065,0.1809705814924049,0.11667201913399261,0.22883725483702838,0.2011405000501003,0.1613739235373859,0.0,0.2212202301570029,0.16717068967359788,0.25937133500997744,0.13542277471180078,0.21604387788574017,0.19022267152090283,0.19637468985007508,0.1755680127568972,0.2003064146138031,0.16307204778605974,0.17563838458948958,0.17020606626919355,0.1611615421374986,0.4872890079985869,0.2527606945915776,0.23121506298847852,0.1599813245537133,0.1817322575317149,0.17557194824868425,0.1322888964873859,0.16641338557128105,0.18104915238471583,0.12454898916808346,0.31766146372144644,0.11538386099026872,0.1912987845731859,0.10430555473005439,0.15394075192173293,0.1595854730932929,0.11329791150188309,0.5106234094926615,0.09008896098235482,0.19159167952521944,0.09288446329016138,0.42565712522331056
Iglesia ni Cristo (Church of Christ),0.0936668155381684,0.09240681398162756,0.11221313839012007,0.05329082205306347,0.009106633223071448,0.009751349772490342,0.0859868747338878,0.05202926950334587,0.07459685959990281,0.026688820516615735,0.08379253184815486,0.07577880579344273,0.02883678636861506,0.09292622661897709,0.08318532011383525,0.09893619472435866,0.025625533615014028,0.10940717286900867,0.07524401216901336,0.045065656492721394,0.0985753242440422,0.09607339705920784,0.1107408135280584,0.024112925633816853,0.09940790463546505,0.027119049578924793,0.2212202301570029,0.0,0.02067238958451905,0.0848676721151039,0.03165471075369403,0.03466128055541958,0.09876315031352598,0.04093944166965072,0.020230716114164514,0.09956500830679012,0.10994812976391066,0.08080552786360173,0.09059323534374378,0.05344208803112601,0.16105572770333434,0.03121426502844111,0.061865096399394214,0.02232198916534095,0.09457649517416919,0.08678799924234189,0.041968228020153174,0.0979554641859687,0.09783106962884322,0.04038087163747812,0.13381769177032377,0.048956399150913564,0.1018093605018495,0.10009612963476859,0.0506464653570171,0.09396554722144838,0.04180646107830648,0.4017404425800768,0.08479649467040956,0.09866876122901894,0.10142358526252612,0.12104605045316216
Islam,0.07921551206503875,0.0783922121154052,0.10091807127830577,0.03368025721803618,0.021085067144254975,0.01135347596450545,0.1206044725499877,0.03028134850193166,0.05961686440331558,0.02630807815303955,0.07181966201329668,0.07401047243169198,0.033329756363669624,0.08026676118076743,0.07036079913179591,0.08667854853482253,0.016890538849121325,0.0967764274548008,0.06623032456403691,0.02147543282681534,0.08669227735498727,0.08446738908484042,0.06173222403521657,0.03351354884477098,0.08779545693610169,0.007130871402887656,0.16717068967359788,0.02067238958451905,0.0,0.0884125595455276,0.012841925194053676,0.016339015135081725,0.08589258381023926,0.020870178843779688,0.008549496308996634,0.08915515817259102,0.09225955068618638,0.06423230193836688,0.07527539427711911,0.027215337641048408,0.20455554139461665,0.04044388197255624,0.03817774971241149,0.01213027735096624,0.08328833538174923,0.07373982857333597,0.01623005666707898,0.08359925711697874,0.08447038399127116,0.021588143146455033,0.10410563669093342,0.026995636824690007,0.0967061688703189,0.06698821477257305,0.034752836626933375,0.06753083215902886,0.02057229417544318,0.5004692518873946,0.06287039034767283,0.08753892012519196,0.06294764455435288,0.15459500555458294
Jainism,0.26073304420077387,0.2611820382105305,0.09777889881584,0.10926371251649716,0.08616476061497307,0.08140438701002205,0.07112259593907116,0.16368831119635632,0.23142301219409647,0.15504599066762487,0.25097467386452454,0.019750436357921796,0.1585386688301648,0.2654954117758562,0.24409862703367277,0.2674540718979981,0.05700834567141424,0.2868037705607466,0.2419757363406066,0.10414248414804224,0.27178710075373846,0.26939666173868143,0.10835795219900271,0.04088920445090509,0.2731496798612508,0.07615073157927828,0.25937133500997744,0.0848676721151039,0.0884125595455276,0.0,0.09368251668655829,0.09271671357093396,0.26782147321056715,0.13954981185099796,0.10160691266579555,0.27413279000934626,0.2804297628466096,0.23647416013438688,0.25017009459714873,0.17291062940634716,0.08274373007793505,0.033442027406699104,0.12589209676691243,0.05560921411344706,0.26608692461370637,0.253314209514063,0.06646962636889378,0.2680315027150005,0.27107003219121883,0.08140778438273766,0.1372599956751887,0.09586514852878711,0.271675689282396,0.21990431634064564,0.18557856520247107,0.2362997721851039,0.11188232654579584,0.6084457930101097,0.06508929649329337,0.27140557670751625,0.20606263437095557,0.07386126440449649
Jehovah's Witnesses,0.07615988400847498,0.07312624612952823,0.1431398613996403,0.06313399191812215,0.027146341934303958,0.020428281659938027,0.15865374782457692,0.01892248318008231,0.05877209789512898,0.025968215568685525,0.06641912232564266,0.06734425346146442,0.027640480076895436,0.07477706448825035,0.06722537979830585,0.0767636742644022,0.01189528684114516,0.08982154136761414,0.05936956934924177,0.006794654781178957,0.08023827657741979,0.08000489381181494,0.07186992077297102,0.03600100880829149,0.08041484895705694,0.01010484853091059,0.13542277471180078,0.03165471075369403,0.012841925194053676,0.09368251668655829,0.0,0.03808201204681088,0.07712477923960151,0.04289352205955309,0.00810383475216351,0.07929078503095446,0.08497294434291762,0.05316682922456741,0.06861884387984933,0.032056581519027225,0.23431150391965927,0.05487903439768157,0.07125261447110834,0.01028334152216607,0.07307599597547984,0.07008377562891291,0.014985353599029754,0.07731262764533467,0.07963470443342818,0.010766188612774969,0.1517208620790682,0.010338859474916504,0.09038355976264191,0.04773845707955711,0.04278636311140682,0.055176928173544214,0.010089936960082108,0.49865199234891106,0.05303072823017829,0.08246341419231315,0.04694101278853126,0.19137178698226692
Judaism,0.10737011239367145,0.10927444555616743,0.0668530998428796,0.010754267521124607,0.03285112937878392,0.01855594195588693,0.10438136387395225,0.05587685336675237,0.08209226638597782,0.04446882198024789,0.09900287582862674,0.0856397412257425,0.05777437804697605,0.11119190286498645,0.0911316634081871,0.11449421415547618,0.03370344377254988,0.13370492614880355,0.09611480970637717,0.04960839678603462,0.11670646116115502,0.1135595860562594,0.06575348135473784,0.04435409089474192,0.11822701687624333,0.01703744348336549,0.21604387788574017,0.03466128055541958,0.016339015135081725,0.09271671357093396,0.03808201204681088,0.0,0.11577478911362145,0.018094761482674325,0.024668922028179614,0.11822729998813959,0.1300228722257216,0.09255088950620818,0.10498865208952061,0.04939780172363435,0.18367752150049216,0.04585850253184456,0.018103744985659996,0.028177810467061137,0.11374831420951426,0.10156293286631521,0.029993681018831674,0.11757526339055877,0.11796007329590605,0.04670974329248988,0.06488018690497131,0.058142057174411066,0.12814314619858716,0.10703521248704344,0.05176662915913712,0.10435471103030673,0.05320501580551883,0.5056638645108066,0.09006621505745134,0.11458615840100961,0.10219972138905056,0.1321514919269861
Maronite Church,0.013525137882703106,0.007935005013727223,0.25769490852892385,0.12951058242609453,0.09818880535893398,0.09796223574517418,0.29651588366509174,0.042306865037937694,0.01708205134832203,0.03464021267530082,0.008396291340495386,0.22820334574415022,0.042369892787888136,0.009184431134344386,0.01519539921525975,0.0118031299618124,0.12068279532312856,0.029273775118759483,0.012035443737023546,0.0814087130709356,0.012294186618350304,0.018848682281811004,0.14859074335800923,0.15936510998901848,0.007643904397806206,0.09678963907137755,0.19022267152090283,0.09876315031352598,0.08589258381023926,0.26782147321056715,0.07712477923960151,0.11577478911362145,0.0,0.07070013887605385,0.07143878329165146,0.01116049742752578,0.023719680976555857,0.011252943484275496,0.007263471308686195,0.032810286965411536,0.4037228261133925,0.18399328425044242,0.11779951028735347,0.1156512803884047,0.008823189767884874,0.009417522549313273,0.12239590305744781,0.012757151741155973,0.009767073321741013,0.106498742579506,0.22809315129138152,0.09317562974875529,0.007888810864105278,0.03953810380673727,0.0353777703105453,0.017509110607278347,0.07308275815071176,0.2996128183042916,0.17839841754177277,0.010836718882429049,0.046891692681857444,0.34043569715206556
Methodist,0.06467095642970919,0.0636360865673902,0.10121810461035836,0.017887236952451358,0.04417011885822748,0.031149372726610076,0.14788706175063995,0.040722272751484476,0.045524903956409686,0.03236111995540636,0.053912716428783924,0.12399241103172928,0.04607470185156464,0.06503748725169725,0.04995113635194889,0.06690297278455201,0.053836021929661505,0.08942460864712778,0.05708853121187827,0.0522956454619737,0.07271673567195044,0.07072201412479598,0.06389203170201671,0.07292048313908042,0.069319002030824,0.02989465280632412,0.19637468985007508,0.04093944166965072,0.020870178843779688,0.13954981185099796,0.04289352205955309,0.018094761482674325,0.07070013887605385,0.0,0.027489087297808513,0.07003932550815464,0.08795881900334206,0.057463351758281676,0.06250646053050563,0.023309425603694183,0.24146376493397304,0.07936445282751174,0.015336776550780907,0.04533172094080599,0.06600345906837132,0.059941844237727374,0.045879795723990244,0.07441314572578243,0.07105471661867765,0.056681952597778876,0.07957605490428246,0.0636078084609141,0.07765981432787702,0.07491179509962606,0.026180927783318826,0.0625381892435998,0.052388936757720515,0.40309709604398936,0.10981909934458697,0.0730135731018395,0.06743058739214028,0.1809821007200573
Mormons,0.06666526546878888,0.06493809718671158,0.1239367382598477,0.04626490489601394,0.020928950758388916,0.010625523400343805,0.1405434610915418,0.018052733370727596,0.05054827342600673,0.016842871394502683,0.05715671331637169,0.07965343948818786,0.022913628918311356,0.06594522548760777,0.05337646620266871,0.06951396220099128,0.016548179659319602,0.08649919895265147,0.0503423711905945,0.018761531704647876,0.06941279311027398,0.07153808989656414,0.08071132644413015,0.03498733976924387,0.07073627962547137,0.01016035459755307,0.1755680127568972,0.020230716114164514,0.008549496308996634,0.10160691266579555,0.00810383475216351,0.024668922028179614,0.07143878329165146,0.027489087297808513,0.0,0.07119720697721789,0.08144545824533264,0.04779576738498541,0.06427505019121067,0.023731839837371253,0.2181999410628903,0.04714122540309856,0.052507799409476905,0.014672814645287257,0.06622708267757986,0.062455275054697536,0.021606991041003054,0.07190440142438285,0.07267292932699461,0.020749568575937315,0.1306019380183045,0.02464405749476726,0.08416307864734317,0.05701670191428247,0.034534055579762454,0.05392658495558074,0.019372516512652694,0.4987674734690307,0.07480092854615426,0.07173228879166693,0.05698209428930225,0.17315116611801212
Netherlands Reformed Churches,0.020006633696622013,0.011043056421925948,0.2613773756126915,0.12990076665951586,0.10497403788645727,0.09769390085192922,0.30088593926962465,0.03872486594218305,0.01867389057088669,0.037907926325087125,0.0074706351318497705,0.2301235048934938,0.04424690892310269,0.011670352199900065,0.010981769118677813,0.0069453262120373616,0.12398221262549278,0.033387223479611275,0.012151608299547761,0.08393839971518444,0.016106588431482653,0.021924263822284386,0.1498158320166906,0.16041995098948247,0.010734841091077781,0.09784308112178738,0.2003064146138031,0.09956500830679012,0.08915515817259102,0.27413279000934626,0.07929078503095446,0.11822729998813959,0.01116049742752578,0.07003932550815464,0.07119720697721789,0.0,0.03218216630211425,0.014178838734790155,0.01836955186923263,0.034414392925644265,0.4074052931971601,0.18842619487465173,0.1193830170787313,0.1169795789788501,0.007473712365380805,0.013742658970912697,0.12470135451970232,0.020344658559264546,0.01703568212772014,0.11135215038517376,0.2316511629155678,0.09876136076158151,0.012760119773961732,0.043371437880348473,0.0416042643459306,0.014889137990206986,0.07966875339926453,0.30050450878756296,0.18438795326721819,0.016080312605761135,0.047327986396674196,0.34411816423583313
Orthodox,0.017895580102268015,0.020435512342377796,0.28467800190125675,0.15458827877791853,0.09880016151497006,0.10466785701359642,0.32039119563104623,0.05670333186175782,0.026102318229606562,0.0476809350077417,0.02310643162563908,0.24369770736762258,0.046328033905582044,0.019398812415325085,0.04110998193577093,0.04535508395536818,0.13237705505459524,0.007689730047726063,0.024985655822608553,0.08931258579923632,0.014032488921135053,0.012122427208699996,0.1611063226105359,0.1720596595120641,0.023570663533618,0.10936713353642966,0.16307204778605974,0.10994812976391066,0.09225955068618638,0.2804297628466096,0.08497294434291762,0.1300228722257216,0.023719680976555857,0.08795881900334206,0.08144545824533264,0.03218216630211425,0.0,0.029287877978159866,0.020122549464811536,0.0444671885182927,0.43070591948572534,0.19851914915281266,0.1408092349454786,0.12576571662590358,0.025879352211662744,0.015202112205685351,0.13157458022702923,0.009162577648655407,0.01517618831891814,0.11658427461418933,0.25401675570250803,0.09423600446715227,0.022969158123085524,0.03458430344371469,0.029284537669063092,0.029264494300069832,0.0801328359246682,0.3957865788088965,0.1743642163251709,0.016851883815847662,0.05442228786774368,0.3674187905243984
Orthodox Church of Greece,0.020759183199203196,0.014813536296885813,0.23505819955539403,0.11075712960259143,0.08208974219707033,0.07527507777647686,0.27227101045873986,0.023468609945935574,0.013955118486994456,0.024640910523094323,0.009088341375729366,0.19571502272411104,0.030260850937361826,0.01118328348633731,0.013901796137428696,0.015232616934868978,0.09398192492866214,0.032982875377349306,0.0063382916991315125,0.06022372984987064,0.01868851023606799,0.02501213407234864,0.13400225266598925,0.1315372659871723,0.012846882524901546,0.07169406032851132,0.17563838458948958,0.08080552786360173,0.06423230193836688,0.23647416013438688,0.05316682922456741,0.09255088950620818,0.011252943484275496,0.057463351758281676,0.04779576738498541,0.014178838734790155,0.029287877978159866,0.0,0.014282887617063316,0.02083987006653255,0.3745365303184693,0.15699015687789933,0.10625908407329203,0.08918437365570575,0.010957060938852955,0.0138392976239383,0.09585944494423096,0.019450933166674622,0.016253321306808087,0.08141811839783186,0.2133441567211436,0.07325898892116733,0.03149264851035087,0.03187815421508352,0.028089935758085355,0.012468919856983247,0.053994643801063266,0.4962455952105655,0.152703336191144,0.02032719209996618,0.03921114967357828,0.31457054430396125
Orthodox Church of Ukraine,0.018422314832193316,0.008413868229044594,0.24371836325959526,0.11879887135404621,0.08569664341053687,0.08786088122114748,0.28228273890835787,0.042232815157125736,0.014805540764403848,0.03224425375029942,0.009999634033456254,0.21324507118412078,0.03823076878302158,0.010962552101425622,0.021328896580096648,0.02017079060875241,0.11043037222814764,0.022403366498128064,0.013668139584275962,0.07375357877171503,0.010536686925368077,0.02086658213005925,0.1340497133544722,0.14939520669085107,0.012964975159377602,0.08536565543299317,0.17020606626919355,0.09059323534374378,0.07527539427711911,0.25017009459714873,0.06861884387984933,0.10498865208952061,0.007263471308686195,0.06250646053050563,0.06427505019121067,0.01836955186923263,0.020122549464811536,0.014282887617063316,0.0,0.030544303433876225,0.3897462808440639,0.17022658657982556,0.10734273459971484,0.10441674449179254,0.011704638607075456,0.010112526384441529,0.10977968287071016,0.008680997950710848,0.009105864668550246,0.09684288988740067,0.21402674660302443,0.08435333403228482,0.007352914246895716,0.03663670395390002,0.026453480474296565,0.016406939156014457,0.06388774750428039,0.2991715414418302,0.15818594423763402,0.017707318382948038,0.04252895401478976,0.3264591518827369
Other Christian,0.030978531715797113,0.02922245314880768,0.16541853368079673,0.06187623944799805,0.057031825835113015,0.043434826765118666,0.2072077057148547,0.01466159777595242,0.024654909925946253,0.02057192264674109,0.023339535267550754,0.14428010565842936,0.031854003752105044,0.029300716657730673,0.023527102701763523,0.03224270691844598,0.05917257390461665,0.05094419005057477,0.022624589818243123,0.035963204201280324,0.034803863804936476,0.03422891789202619,0.08083608424775462,0.08811672886063313,0.03077464151294168,0.03618422779606208,0.1611615421374986,0.05344208803112601,0.027215337641048408,0.17291062940634716,0.032056581519027225,0.04939780172363435,0.032810286965411536,0.023309425603694183,0.023731839837371253,0.034414392925644265,0.0444671885182927,0.02083987006653255,0.030544303433876225,0.0,0.30632960179341273,0.10608774904933667,0.05502524654898888,0.05171380333545693,0.0313832117039793,0.02594950666327846,0.05330041063138704,0.03879234018763365,0.03432784595597553,0.04932254781605107,0.14308309617122392,0.04749376933185481,0.0513989109419314,0.029949237833917113,0.017729673981718076,0.019231627203638843,0.03285535139403621,0.49743061975921066,0.11177761514437341,0.03403995420513305,0.02948229892869391,0.24528716609845821
Other syncretists,0.39270677579207514,0.3952600914094474,0.10017307026652819,0.1871445224698878,0.17970237285553908,0.17153613848391108,0.07222298915408999,0.3040741648924482,0.3608880461233368,0.2653312476002057,0.3808129587961733,0.11884246420773015,0.2718572196651314,0.3977335138321406,0.3692294779206752,0.40177033990008193,0.1714438620590682,0.43313080788527936,0.3709037123861077,0.2540167315485187,0.4056378555225361,0.40424478656226903,0.25708211399579306,0.12195924487499357,0.40591109932722363,0.19976306317058154,0.4872890079985869,0.16105572770333434,0.20455554139461665,0.08274373007793505,0.23431150391965927,0.18367752150049216,0.4037228261133925,0.24146376493397304,0.2181999410628903,0.4074052931971601,0.43070591948572534,0.3745365303184693,0.3897462808440639,0.30632960179341273,0.0,0.09816700491151412,0.20973749411495043,0.17214624831471087,0.40097891805964564,0.38445901038727587,0.19797807998296504,0.408108317365697,0.4079715463251998,0.21740266243058498,0.16525326661106404,0.25448347481070843,0.3961897296034404,0.3948391743063446,0.3130426427282039,0.3924314463343055,0.25915795217768955,0.7142979856115108,0.21796443844527538,0.40225110889241805,0.379751079190308,0.029946524064171115
Pentecostal and Charismatic,0.1754470725629733,0.1769668568967767,0.08928582495807838,0.06380346411515705,0.04001978769966954,0.032249158840365014,0.049584298799204646,0.10049577937823909,0.1482272692859181,0.08597583405799966,0.16758591086925995,0.039062892645749775,0.09330612469734426,0.18078853065369804,0.15801573879247008,0.1833389692204662,0.024995136767689684,0.20427910815007885,0.15976640615279755,0.06973810825054336,0.18498980165508105,0.1867742664004322,0.10509086358675805,0.014771622635898604,0.18769357985894874,0.03873142039412302,0.2527606945915776,0.03121426502844111,0.04044388197255624,0.033442027406699104,0.05487903439768157,0.04585850253184456,0.18399328425044242,0.07936445282751174,0.04714122540309856,0.18842619487465173,0.19851914915281266,0.15699015687789933,0.17022658657982556,0.10608774904933667,0.09816700491151412,0.0,0.07647493659892186,0.025770739569068557,0.18184154893234947,0.17135572533482993,0.04126433823258765,0.18420851726249213,0.1876801877066468,0.050072885426867976,0.11805656103952673,0.06998989303934514,0.19034965974030338,0.16241470331446844,0.1164428735194584,0.16476385461544127,0.06727999506746504,0.50953045166913,0.07784828797262561,0.1854762107468638,0.15243861573718437,0.07315117869148116
Presbyterianism,0.11059465314283479,0.11152565414877565,0.0660606050904933,0.006088612657863429,0.06495749456710578,0.04825827020619673,0.12042123231812332,0.08125647194406967,0.08447302366645966,0.06715194829632516,0.10018733215364342,0.12291280575795722,0.08814115952000076,0.11418606174310411,0.08948943761729446,0.1134310429400657,0.07010586300484713,0.1412517728579959,0.10666311244443291,0.07964444995030857,0.12127102321935748,0.11905017589803202,0.058152095667010614,0.08388295796013327,0.12098496280225542,0.0408792780511453,0.23121506298847852,0.061865096399394214,0.03817774971241149,0.12589209676691243,0.07125261447110834,0.018103744985659996,0.11779951028735347,0.015336776550780907,0.052507799409476905,0.1193830170787313,0.1408092349454786,0.10625908407329203,0.10734273459971484,0.05502524654898888,0.20973749411495043,0.07647493659892186,0.0,0.06061102133051606,0.11449474272818298,0.10439497132311822,0.057154747565169216,0.12214324550883196,0.12352455297900158,0.08029703756020298,0.040688051469271645,0.09223810669649837,0.12283561797902594,0.11961209103945754,0.05936239904689533,0.10959620291541075,0.08064620730780957,0.4113370167224078,0.12197265526364423,0.11901390356743631,0.1088138422741507,0.14765350754255752
Protestant,0.11061494337530395,0.11136008451759856,0.10687926572533021,0.049702739234328254,0.021583117356644952,0.014664720303968684,0.10701078955372764,0.04099160796837123,0.08735941989744092,0.04222029186101376,0.10124878771621797,0.037828090997674216,0.04502472821135496,0.11114785900813277,0.09744448482830596,0.11356073614143244,0.003935453172002687,0.12886585068142792,0.09452662119842006,0.0166016846153093,0.11810802960466812,0.11554979261548155,0.06436497797545838,0.014266427232563939,0.11816303157712008,0.008014883157396182,0.1599813245537133,0.02232198916534095,0.01213027735096624,0.05560921411344706,0.01028334152216607,0.028177810467061137,0.1156512803884047,0.04533172094080599,0.014672814645287257,0.1169795789788501,0.12576571662590358,0.08918437365570575,0.10441674449179254,0.05171380333545693,0.17214624831471087,0.025770739569068557,0.06061102133051606,0.0,0.11051879007906976,0.10316281539207336,0.008170199448436994,0.11621330317688774,0.11629781507474168,0.009777020676392622,0.12375877011018152,0.020198152131229004,0.1268114697202757,0.08119367043380041,0.06268683752080531,0.09210771863333936,0.021479292897508183,0.5024306232329426,0.04295944769083519,0.11719513508114046,0.07555480979127181,0.13576409720978516
Protestant Churches without free churches,0.01785768789693535,0.0102985568666797,0.25495100047517705,0.12530823114077516,0.09568191295749959,0.09365229373959737,0.29399617296295294,0.03705092947892039,0.013321194501361721,0.036833628021402894,0.003541318091442025,0.22131611342932653,0.04146095563976003,0.006748323066306168,0.011899954554541578,0.00913124199084275,0.11546376352779557,0.025574900744200157,0.011070983104645504,0.07766806377052678,0.011815926725145802,0.017686843486533793,0.1420084946190369,0.1553507710977498,0.007504409538245044,0.09299923270679192,0.1817322575317149,0.09457649517416919,0.08328833538174923,0.26608692461370637,0.07307599597547984,0.11374831420951426,0.008823189767884874,0.06600345906837132,0.06622708267757986,0.007473712365380805,0.025879352211662744,0.010957060938852955,0.011704638607075456,0.0313832117039793,0.40097891805964564,0.18184154893234947,0.11449474272818298,0.11051879007906976,0.0,0.008518523109807488,0.1170928860943602,0.014099459238017822,0.012166600840170171,0.10134805097501125,0.2254447688794689,0.09503977524734986,0.011175927032503806,0.03464271311364819,0.03366174878423624,0.013182441931671904,0.0718772364268245,0.29956901032142,0.17325431036045127,0.015140204695534449,0.04053115301946131,0.33769178909831865
