,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.15365593275155914,0.06683038821896621,0.436543848308554,0.1446358757204885,0.10856184024570582,0.21572754469173885,0.4386156749097068,0.13614181066606737,0.21118243769692407,0.09058195227759516,0.08035714285714286,0.06764649009510867,0.08216619981325857,0.11891552242429435,0.21033087373596185,0.06408280305633961,0.09300281489432503,0.3022798742138365,0.22549130675267728,0.10941363765284058,0.20607170607170608,0.3417366946778711,0.0,0.17695660698348625,0.32436611008039584,0.12815486016912192,0.0,0.2819482345866409,0.22006972187782212,0.1398334118186417,0.08963968647240327,0.0717513778738272,0.2520491803278689,0.02723328360000683,0.1342994676922292,0.09471480900052345,0.06915994890092937,0.1725330706320368,0.083729877493166,0.18392709196354598,0.3377751180731291,0.2781434144218157,0.02547572186429948,0.11047946912139431,0.09670008354218877,0.05555555555555557,0.15473555323272697,0.1361709067188519,0.10731244064577392,0.1425234002553591,0.024032720421298198,0.09423407917383818,0.1574385304782812,0.08555906797147601,0.19762310687900506,0.1368279239406607,0.06242956952896104,0.42857142857142855,0.032258064516128435,0.035714285714285664,0.058530122359909564,0.36614693234945356
Free Church,0.03146234419473141,0.07849318027345212,0.15408492457672773,0.07346612568266231,0.016493215721895358,0.028805605924890763,0.109158536142549,0.02614148212448106,0.041790044291809166,0.03579541065942312,0.12536930539618465,0.05495927075214835,0.06265205321215374,0.03605082571519166,0.04724594393101757,0.05901389066444115,0.029057194253394477,0.08590367408175692,0.03507821591456776,0.027663356822999526,0.044185712206454966,0.11575888802089647,0.17695660698348625,0.0,0.09425559018327102,0.06259334616906183,0.17695660698348625,0.03218107660522769,0.031041349117697525,0.00589137981188132,0.03352054797191883,0.051724655171927515,0.05750446956142397,0.10525127940894417,0.032272733805120926,0.04085167799434673,0.07053917036584363,0.02772802488328874,0.04681320993306034,0.03637808077219874,0.059112669338414525,0.024280770295210308,0.11896426550157027,0.019433913523576877,0.05174902021878084,0.12140105142793067,0.04107256610809152,0.033133766645914144,0.037507956915284954,0.022193586784486522,0.11216341260241737,0.04198101603820665,0.04701963524951302,0.042419937359733005,0.04135008280693616,0.04184702304707085,0.06091899163500824,0.3549086988576466,0.09747061361692887,0.12506405509093432,0.07731426302836034,0.08295327826259277
Greek Byzantine Catholic Church,0.05692185120756553,0.17847852976090564,0.0404827736360573,0.13319768118700961,0.152171843080098,0.03362258112866675,0.10147422758753653,0.07528855770211185,0.024714930918248817,0.16156012942647519,0.21500179018976007,0.21664179084438914,0.20236670308616903,0.08860002334267045,0.0320101740909195,0.15792993831558602,0.1620058998395855,0.005624111992975413,0.026529790972276066,0.10990749439175374,0.030594527138905297,0.01407389768993825,0.32436611008039584,0.09425559018327102,0.0,0.1476539718002276,0.32436611008039584,0.030202926912073758,0.03051088856595278,0.12126428904279596,0.14880035763027905,0.18120707605979722,0.01130306275966314,0.24174565763701406,0.07390400514522293,0.11424159351664685,0.1678693402295887,0.04933447786835365,0.12818022100031454,0.038367427346537156,0.09939435853329838,0.06029497977809855,0.25241328101602617,0.12483532353875183,0.12229437229437234,0.2284295757876972,0.09557837637573548,0.0710717507012519,0.09877082722988607,0.07331585174633112,0.2504802786915631,0.11408538224781764,0.04841035868557059,0.13020270350824198,0.04256287633953621,0.08468986947971291,0.16101212333158482,0.21070807150431753,0.22335979920706903,0.24672946101517532,0.18317666801196975,0.1408676224526665
Hindu,0.04636524768987043,0.047324894608714106,0.23839417538664284,0.05749781945471248,0.049692362109233786,0.07120552712299136,0.2509969637302346,0.03687462728143653,0.07439862111948711,0.041028557271332484,0.08780177063570452,0.07301437892300837,0.06052722834942743,0.04431239729354764,0.08427380528577455,0.04087209010384722,0.03194527314651868,0.13469472914982564,0.07966708418795972,0.031874472430060585,0.0786907849206697,0.16294424597602308,0.12815486016912192,0.06259334616906183,0.1476539718002276,0.0,0.12815486016912192,0.11469553686420045,0.07163053688705734,0.05546572793451108,0.04346939664479343,0.034162071000588864,0.10008961188223763,0.06832751483928498,0.03891931092461681,0.033509939024842846,0.04145114546869843,0.053708303855790174,0.03948232249440748,0.06264512404889236,0.18096252942109042,0.11759522116362621,0.07517974542150767,0.03806777266109312,0.05540426816293609,0.08105195638215552,0.034701570748910004,0.04179485066696393,0.03865638313472847,0.041601915924960466,0.07300827175483625,0.03783473895027224,0.07372222726559101,0.03501765298727983,0.061462140170924,0.04019514127348134,0.0391692129993095,0.42903694234337075,0.06321910129934506,0.08197881399307572,0.04555628663884535,0.21815971668622763
Hoahaoism,0.15365593275155914,0.06683038821896621,0.436543848308554,0.1446358757204885,0.10856184024570582,0.21572754469173885,0.4386156749097068,0.13614181066606737,0.21118243769692407,0.09058195227759516,0.08035714285714286,0.06764649009510867,0.08216619981325857,0.11891552242429435,0.21033087373596185,0.06408280305633961,0.09300281489432503,0.3022798742138365,0.22549130675267728,0.10941363765284058,0.20607170607170608,0.3417366946778711,0.0,0.17695660698348625,0.32436611008039584,0.12815486016912192,0.0,0.2819482345866409,0.22006972187782212,0.1398334118186417,0.08963968647240327,0.0717513778738272,0.2520491803278689,0.02723328360000683,0.1342994676922292,0.09471480900052345,0.06915994890092937,0.1725330706320368,0.083729877493166,0.18392709196354598,0.3377751180731291,0.2781434144218157,0.02547572186429948,0.11047946912139431,0.09670008354218877,0.05555555555555557,0.15473555323272697,0.1361709067188519,0.10731244064577392,0.1425234002553591,0.024032720421298198,0.09423407917383818,0.1574385304782812,0.08555906797147601,0.19762310687900506,0.1368279239406607,0.06242956952896104,0.42857142857142855,0.032258064516128435,0.035714285714285664,0.058530122359909564,0.36614693234945356
Iglesia ni Cristo (Church of Christ),0.04620863032639646,0.14610696312692179,0.06730779862667911,0.11381769228279305,0.08060833107005934,0.0179701609777374,0.06234755159268997,0.051757994228658066,0.027254599909687954,0.10079368315039663,0.1846912437619061,0.14171376164324762,0.13460095895212762,0.07109432006739835,0.0356268532016613,0.12735928758254136,0.09855470975154268,0.03264278132100874,0.016236094764424062,0.07227415179162834,0.033488539989577064,0.04967746549002849,0.2819482345866409,0.03218107660522769,0.030202926912073758,0.11469553686420045,0.2819482345866409,0.0,0.014384100018104742,0.053724520320198685,0.09577917867612008,0.12852539193411358,0.024250605097569593,0.19769524358219445,0.05802377960140272,0.08990336207033238,0.13635765177712253,0.03483593559036503,0.10259259993965975,0.03554905645890434,0.049639687760797226,0.011407693499093029,0.2134740239268181,0.0703804324760205,0.10077783000635043,0.19396161007494925,0.07079926171124105,0.057336161032554074,0.07867130744200239,0.04531008763475405,0.20691484321757966,0.09101874472796496,0.049292419760616775,0.09817697006589139,0.034881567346931285,0.06750913707095242,0.13003359485456772,0.2819302010073138,0.18617130120951542,0.20915634184476203,0.14965394348531272,0.07689779683510604
Islam,0.015544447221859542,0.0920542811719282,0.09115265933760096,0.07711169694996399,0.06220900759574545,0.0059557246093209495,0.11752750627473858,0.018426044170152346,0.008779544366628547,0.06728032434205541,0.12942054154995328,0.11553947752446495,0.09917039813008754,0.03607688350138554,0.020460673780001496,0.07827446038732823,0.06845310428391585,0.029381583857171482,0.004410446806760031,0.03532505665661461,0.01653481813695173,0.04725922550483944,0.22006972187782212,0.031041349117697525,0.03051088856595278,0.07163053688705734,0.22006972187782212,0.014384100018104742,0.0,0.04449145550725908,0.06391224242981232,0.08622030910039198,0.014006057802755243,0.14045503723254235,0.022257894526738767,0.04630742013645994,0.08320319794584495,0.011115317487362258,0.05892508970461885,0.012575792250804813,0.08534299437886451,0.030383436548046195,0.1557274679645412,0.042875366062062534,0.06318626351639557,0.136552879858411,0.042394919972520054,0.02324456940904853,0.039806427074365484,0.016540552553984057,0.14922672426189898,0.04923949066806204,0.026233793434923262,0.053985493664000295,0.008484274918706966,0.02784917707342676,0.07956150470101894,0.28242495035778614,0.13006665320635374,0.1500541445736349,0.0951085070522834,0.12503114314934194
Jainism,0.033716506882377185,0.06102897521003042,0.18890800381281278,0.06565405083468004,0.0044947394750258,0.042340347946338674,0.14026183800474165,0.023386039339979604,0.05442136726234618,0.021124453541726967,0.11103462439916464,0.0302817100451895,0.046100159994330404,0.030531142044166015,0.05850332420096579,0.039892555096568694,0.01732875310319732,0.10790967741375311,0.05033568094171178,0.020072851495002743,0.054447810636927406,0.1402471224102411,0.1398334118186417,0.00589137981188132,0.12126428904279596,0.05546572793451108,0.1398334118186417,0.053724520320198685,0.04449145550725908,0.0,0.015612374482202781,0.034548947237269804,0.07537046993035805,0.07443081769502131,0.031288295074716435,0.030325970074814503,0.05301611886927577,0.032309771971132065,0.032455474576078794,0.043379926446691565,0.07939656823221204,0.042907070268516576,0.08705625123730612,0.00937768237409148,0.03968799362030847,0.10159751438274427,0.03984042266879917,0.030076274971493545,0.02848123851642994,0.020544705080405713,0.08009940573198786,0.029687048162332228,0.042940489083106506,0.029921640985281554,0.05212413769236836,0.04113857741160127,0.04051293883963207,0.2866884998868408,0.0683293074746505,0.0997749481148578,0.05730723127302223,0.09911333637717441
Jehovah's Witnesses,0.0359128467377336,0.040863268686592215,0.2304491384813481,0.05525075475072172,0.011089375410951336,0.05867326031771093,0.21675397455590634,0.020787127430919712,0.06763182893442561,0.01500343324782337,0.09404101537605769,0.015483673426484332,0.04053785819585043,0.023038518440768607,0.06917836554459911,0.0162995437778144,0.012978812777678813,0.12985364864866286,0.06998522124337855,0.014241427153153232,0.06414448794315299,0.1648648909500963,0.08963968647240327,0.03352054797191883,0.14880035763027905,0.04346939664479343,0.08963968647240327,0.09577917867612008,0.06391224242981232,0.015612374482202781,0.0,0.014995603849037153,0.09353886698720602,0.03509353837111507,0.030431995023302332,0.018065074642942124,0.032275304759971105,0.036917258705468824,0.014343257742164606,0.05009185033435489,0.13753554500675594,0.09322776045442217,0.044856511216419835,0.008247180255450497,0.02267712218271773,0.07787812539247808,0.03440864919929033,0.025488823345662274,0.016780015039408094,0.021227319684841924,0.03781293511126798,0.01396384680834713,0.04269915995061563,0.01628025701461024,0.06458739949625476,0.04119198649641229,0.014982537389190757,0.29038545454545456,0.03040957325807269,0.06867569834015241,0.03355996809562041,0.16230569291504288
Judaism,0.05089988576183076,0.023160677225752015,0.269992714702452,0.05580659389229918,0.019738077799081512,0.08297486206426229,0.26557023689077675,0.03507551794436793,0.09052541098233642,0.012891009131807022,0.06743426641385851,0.024314640488912385,0.02599837902104964,0.035291110783307926,0.0950498034334021,0.014125553043033385,0.007340280238257656,0.16485952924695338,0.09311060381113997,0.01747720757135174,0.09061346816448879,0.19938587744649275,0.0717513778738272,0.051724655171927515,0.18120707605979722,0.034162071000588864,0.0717513778738272,0.12852539193411358,0.08622030910039198,0.034548947237269804,0.014995603849037153,0.0,0.12264199477780588,0.022462421387208865,0.038711577228336215,0.020323343666263514,0.019665847506244092,0.05796318761504852,0.01996424206147343,0.07261069460490348,0.18161063946434583,0.12544557635248643,0.02726740246548242,0.014712522964271113,0.034747903895563294,0.05288928758316538,0.04036290345137185,0.042092330734120935,0.028433318878520082,0.038125330394137416,0.02530539198330927,0.023213291569581455,0.08326367223624206,0.01516896959007577,0.07615767753669238,0.04191273404301115,0.013587230749551798,0.5037762118345609,0.021150716319302605,0.0455325570121491,0.01837869886447596,0.21375023468712578
Maronite Church,0.022260596546310803,0.1258655419952015,0.07214054844667049,0.0846990096572515,0.10000739395390654,0.011249103874213396,0.11398636574692902,0.03597351176529943,0.0038735494197679235,0.11040454714770785,0.171692037470726,0.15241160623117286,0.15102594607814565,0.04260675572150981,0.006848615459183066,0.09957162293488826,0.1085224259221746,0.008846868000566317,0.007956734362806882,0.06429004814166901,0.005428363999792621,0.03351413292589764,0.2520491803278689,0.05750446956142397,0.01130306275966314,0.10008961188223763,0.2520491803278689,0.024250605097569593,0.014006057802755243,0.07537046993035805,0.09353886698720602,0.12264199477780588,0.0,0.1742362441556365,0.03547681816347665,0.06492193630124668,0.11515838207165618,0.017257591212138487,0.07397441112133331,0.009553554750252156,0.08579748231245414,0.05063787855033547,0.18364037987190665,0.0765346047044769,0.0687681325842981,0.17566029143898,0.053279806102348906,0.031275561927166816,0.05071642383117791,0.03379071800737362,0.18219737842890535,0.06272552250524377,0.015953246600117495,0.07751767691249808,0.025164210789210578,0.050954997383568804,0.1027779469275633,0.211503416988417,0.1569269764682462,0.18653433802731226,0.12713112831339435,0.12607283205298245
Methodist,0.08595277022615262,0.0249138567099323,0.346854806261301,0.0859719656712139,0.049563181743114804,0.13716665470709893,0.34955749911259115,0.0685140599342763,0.13671056075741578,0.03617677176971578,0.06549848899910116,0.028315660328472658,0.039425667571095266,0.058128427445890966,0.13746075079687087,0.01681777893626343,0.03739655352690236,0.22161102927702897,0.14571386569539263,0.04683665167862621,0.1332081488638864,0.25973421392676027,0.02723328360000683,0.10525127940894417,0.24174565763701406,0.06832751483928498,0.02723328360000683,0.19769524358219445,0.14045503723254235,0.07443081769502131,0.03509353837111507,0.022462421387208865,0.1742362441556365,0.0,0.06946896009395992,0.037892623496161605,0.02399672558084113,0.10017668671564199,0.03074703074703053,0.11279946560933936,0.2553105790417132,0.19613765324502794,0.005788219271364774,0.048662804570456956,0.044543899162955806,0.0441729031202717,0.08830274676509593,0.07163207707325335,0.04843247191841272,0.07315870165964466,0.001025902378706575,0.038405950774371665,0.09810305569993186,0.028874370337785036,0.12301089144039531,0.0728682646186147,0.01576647487694831,0.30971842857142856,0.0025252525252523945,0.028729635074263956,0.017345751251705198,0.28478892944487566
Mormons,0.0019532133863727043,0.03583539254772129,0.16264730448867262,0.04324316579138436,0.03432114607639476,0.025022905145855708,0.18655010715234116,0.00356567050264445,0.01675298496401043,0.03209487005836688,0.07902629016553053,0.06843341888348241,0.05880226283904012,0.006301208990927448,0.024999502413295464,0.022422110214124245,0.033346952372248016,0.06557564575147597,0.024953308446758554,0.008382588050362148,0.021176611366329805,0.09357263370912497,0.1342994676922292,0.032272733805120926,0.07390400514522293,0.03891931092461681,0.1342994676922292,0.05802377960140272,0.022257894526738767,0.031288295074716435,0.030431995023302332,0.038711577228336215,0.03547681816347665,0.06946896009395992,0.0,0.005865409226753742,0.02895359342063633,0.009664600301498155,0.013303971071373362,0.010596409932901266,0.12547917069039285,0.06788932254208026,0.07858441798331357,0.018870961851055246,0.02225631257625236,0.07600765233661123,0.028723978324936488,0.003039670674293269,0.006019823709542198,0.006830455098335225,0.07568827843113538,0.00931079713346873,0.01216641395481503,0.012210969035846477,0.014608182362896292,0.005579234820078803,0.023519206228966118,0.21486155844155844,0.05778769841269831,0.08057979068661811,0.035416906488622876,0.16860953809868517
Netherlands Reformed Churches,0.012475058989112942,0.019660116857223523,0.2107141224788282,0.04070546952341631,0.024955128860168315,0.046686897064061865,0.22729229763660483,0.008953340438988919,0.039521702787008936,0.02022470688129225,0.06591602158104641,0.04450772965431304,0.04247731092436967,0.006523906881447086,0.045234476572070643,0.005726477089135851,0.020895171276367943,0.10143529213381267,0.04955730987390112,0.005714569668058135,0.041208254730463675,0.13361439827546814,0.09471480900052345,0.04085167799434673,0.11424159351664685,0.033509939024842846,0.09471480900052345,0.08990336207033238,0.04630742013645994,0.030325970074814503,0.018065074642942124,0.020323343666263514,0.06492193630124668,0.037892623496161605,0.005865409226753742,0.0,0.013853683485410316,0.02329725146756281,0.003132227012824006,0.027207824854883662,0.15365541695899226,0.09582252713361418,0.04568739288449924,0.013777632265027009,0.014255368814192383,0.05647891156462605,0.03255026951192965,0.008560722332596126,0.0032795322085009816,0.012981697259916257,0.04286009148576938,0.0025579065064017573,0.022577259020728716,0.0026635562464401167,0.034837671285583495,0.011558864878473758,0.006300441948815022,0.2176024844720497,0.028678584484182736,0.05465634529673959,0.01665001665001662,0.1927943765137158
Orthodox,0.04358742355088714,0.0011939599636747009,0.2712846411774256,0.07025977487950807,0.03549151287156575,0.09104491507446551,0.28529041671401734,0.033953487109400556,0.08268330482957047,0.01419407394361597,0.028806859367511976,0.053019499804683075,0.018021448984445094,0.03746134817563388,0.0958845046448528,0.013242937571381438,0.02277099026382493,0.15470066878933872,0.0943226894027259,0.018193524129068554,0.08967275629346723,0.18173511536325915,0.06915994890092937,0.07053917036584363,0.1678693402295887,0.04145114546869843,0.06915994890092937,0.13635765177712253,0.08320319794584495,0.05301611886927577,0.032275304759971105,0.019665847506244092,0.11515838207165618,0.02399672558084113,0.02895359342063633,0.013853683485410316,0.0,0.061273052347184734,0.02188423543330374,0.06842409948000001,0.20829641608253244,0.13428648772758725,0.034620174493899245,0.026561386918529443,0.046373626373626374,0.022057045113962972,0.06698874466096867,0.03722177436463149,0.028296722325293733,0.043185284110520215,0.02732478110144088,0.023717732970249594,0.06255726752603005,0.015443385706377825,0.060829556607807964,0.021762394982067074,0.00980582106260226,0.2273602825745682,0.021509363692426432,0.02298390272488317,0.0009907522801116018,0.2498618746447778
Orthodox Church of Greece,0.00441587243872468,0.0708858575867811,0.12192181431812756,0.0501739695376905,0.04514455508039828,0.007900550462126777,0.14599763176132582,0.005550560737618288,0.007126307437277999,0.051945967933696734,0.12094576904473521,0.08189370348389421,0.08795032165002646,0.01173824155766885,0.010165632270224597,0.045077075165041926,0.04994994750518151,0.040645472864012974,0.009205216335946464,0.019307901528375433,0.007427723386238429,0.0710508335029185,0.1725330706320368,0.02772802488328874,0.04933447786835365,0.053708303855790174,0.1725330706320368,0.03483593559036503,0.011115317487362258,0.032309771971132065,0.036917258705468824,0.05796318761504852,0.017257591212138487,0.10017668671564199,0.009664600301498155,0.02329725146756281,0.061273052347184734,0.0,0.0282554666427827,0.0034481899277117273,0.09266795999977617,0.05069904469748227,0.11135694281489927,0.02789713528639098,0.02879011803605803,0.11697751507648123,0.02241460074969521,0.0067662793782678355,0.014904449379652,0.004951932781675795,0.10587997190127231,0.021411638248373405,0.010492477135771786,0.028750205938129738,0.015781744303916,0.023628255051941143,0.04732168462091331,0.2833019248792796,0.08849266621175426,0.1206405187394849,0.06918077463200875,0.13052176451049927
Orthodox Church of Ukraine,0.018978499203075344,0.028894247854395153,0.2256204433552982,0.0381053108849654,0.026815202246556397,0.05373123909856125,0.2390540546651932,0.014621487999482641,0.04812768535985825,0.027558873539504973,0.08372987749316595,0.03369274988861175,0.053661402276851976,0.005413578014447957,0.04797002211560241,0.0028923623844875936,0.024408819534487678,0.11258171010153147,0.05868164882357162,0.012073852719017134,0.044915057028500974,0.14972858732237482,0.083729877493166,0.04681320993306034,0.12818022100031454,0.03948232249440748,0.083729877493166,0.10259259993965975,0.05892508970461885,0.032455474576078794,0.014343257742164606,0.01996424206147343,0.07397441112133331,0.03074703074703053,0.013303971071373362,0.003132227012824006,0.02188423543330374,0.0282554666427827,0.0,0.032507497634852854,0.15944331009019172,0.11004437772865004,0.03586622394511645,0.01773770176178699,0.005350091636042169,0.06837000037218295,0.03173078984288762,0.012301726587440843,0.002767836136326994,0.01659297920033184,0.03495861181213775,0.0008141770221601769,0.022828824375458943,0.003550026071034319,0.050579930416959774,0.025274696038523947,0.004639932076331376,0.21853035714285712,0.02099216572900775,0.060089652172268346,0.022523854821991502,0.19383950654414445
Other Christian,0.003544922170199784,0.07841502127216406,0.11528067184315456,0.05201096148138571,0.05870021288444248,0.008755428841065985,0.14474159743111614,0.010986820806956968,0.002135381901189832,0.06653503983742252,0.1286539144368473,0.09791659094018389,0.10375778178112624,0.012908268797949875,0.004560915275200946,0.05131817713291444,0.0640250628294567,0.030532974469731484,0.00888254786450664,0.02972500367849207,0.0021719376814855703,0.060666801535366244,0.18392709196354598,0.03637808077219874,0.038367427346537156,0.06264512404889236,0.18392709196354598,0.03554905645890434,0.012575792250804813,0.043379926446691565,0.05009185033435489,0.07261069460490348,0.009553554750252156,0.11279946560933936,0.010596409932901266,0.027207824854883662,0.06842409948000001,0.0034481899277117273,0.032507497634852854,0.0,0.09561595407125255,0.054732137243718545,0.12116404670775635,0.03956777641157754,0.03135326688478691,0.125635276607928,0.028350113831363155,0.007027005447115062,0.017197979154500862,0.010250746734926082,0.11972104526475505,0.024804905239687782,0.0023324261909176184,0.03628495900235007,0.017458237029272575,0.025693900603864544,0.05387835297671357,0.21283480519480516,0.09755061650553445,0.13020741495793486,0.07700890151019266,0.13447263103436347
Other syncretists,0.11078269849219867,0.21965064033266926,0.12351607323406313,0.16876766002165597,0.11124976283485946,0.07729159064035807,0.05261189495721748,0.11504273119416243,0.09118109007720676,0.15328113404810265,0.27159864748489376,0.1656035855420007,0.1934233445471331,0.12707143314461827,0.08843793036205709,0.18617104890009,0.1455726901305909,0.09538531222891755,0.07917599817168526,0.1344352016273199,0.08864436843564907,0.12602091216661743,0.3377751180731291,0.059112669338414525,0.09939435853329838,0.18096252942109042,0.3377751180731291,0.049639687760797226,0.08534299437886451,0.07939656823221204,0.13753554500675594,0.18161063946434583,0.08579748231245414,0.2553105790417132,0.12547917069039285,0.15365541695899226,0.20829641608253244,0.09266795999977617,0.15944331009019172,0.09561595407125255,0.0,0.03277218199725309,0.26903656502647544,0.12090300313667303,0.1499578280782807,0.2715006082692075,0.12274064535232344,0.11906996075660344,0.13673979256667232,0.10555926752843792,0.26285758375655127,0.14870827353671964,0.100439839739236,0.15958035179653493,0.11510454888700042,0.14639246436109923,0.1904332132115057,0.28540985141008535,0.2428506057086393,0.2787899855585848,0.21906610472992846,0.05443654034234443
Pentecostal and Charismatic,0.059720746606663745,0.14327830857034338,0.09999478593357572,0.12620695042155713,0.06744456689091533,0.038407973087678335,0.052485006720262684,0.06124833635683776,0.04836955085967671,0.09093894619883347,0.1776921415567497,0.12939398115040518,0.12070792404051303,0.08430053945251421,0.06185337006622266,0.13105470023485988,0.09038924184334647,0.061903400733144195,0.03864482203931036,0.07518663318182282,0.057684228968728206,0.07461961248936955,0.2781434144218157,0.024280770295210308,0.06029497977809855,0.11759522116362621,0.2781434144218157,0.011407693499093029,0.030383436548046195,0.042907070268516576,0.09322776045442217,0.12544557635248643,0.05063787855033547,0.19613765324502794,0.06788932254208026,0.09582252713361418,0.13428648772758725,0.05069904469748227,0.11004437772865004,0.054732137243718545,0.03277218199725309,0.0,0.212403367465223,0.0677852926148081,0.11406589754492658,0.1880284718930801,0.08342623554105502,0.06899767015867848,0.08859024980906519,0.05748897637557736,0.20434997921319661,0.09921585496609397,0.06742277473834687,0.10427768717403062,0.04550753240951671,0.07202455118665861,0.13221073370588635,0.2831573209569328,0.18584192478569364,0.20404270101427016,0.1474384286923729,0.06051762050193825
Presbyterianism,0.0947623377093734,0.03581117295402979,0.36167955915855027,0.08044489937131023,0.06196064188646101,0.15076753469610563,0.36591298180397963,0.08047882833778165,0.14598568758161257,0.05066856292146437,0.08047572186429951,0.032910634902451406,0.05621636067014175,0.06402295411399447,0.14472979851144901,0.022074099711235553,0.047402312173882376,0.2317664204979473,0.15935524744465135,0.059354357647809594,0.14093922417451796,0.27134909062463564,0.02547572186429948,0.11896426550157027,0.25241328101602617,0.07517974542150767,0.02547572186429948,0.2134740239268181,0.1557274679645412,0.08705625123730612,0.044856511216419835,0.02726740246548242,0.18364037987190665,0.005788219271364774,0.07858441798331357,0.04568739288449924,0.034620174493899245,0.11135694281489927,0.03586622394511645,0.12116404670775635,0.26903656502647544,0.212403367465223,0.0,0.0587048805239903,0.04634115238766383,0.05733846696233873,0.0888417756431663,0.07981160489070495,0.05485832826365433,0.08549524740080876,0.005598845598844974,0.044341942443994156,0.11009858309355758,0.03843333020730348,0.13662648370722857,0.08415140415140379,0.022012813977481525,0.38355175510204054,0.004866732346390938,0.03957346622520177,0.027088948437262735,0.298785212544706
Protestant,0.025027716711563144,0.03305426367799117,0.20273157694210983,0.04969659614323631,0.006536670870758071,0.04403181026729948,0.18909782359938415,0.013244696421233559,0.051741499203672624,0.008310918390317704,0.07778836644859907,0.02921947845842825,0.02918042674785414,0.021147389321383613,0.05900012411224875,0.020678762987960442,0.00866190593933157,0.11137193514336348,0.050827160843841666,0.006018623754611953,0.05409002397115164,0.14182132747303758,0.11047946912139431,0.019433913523576877,0.12483532353875183,0.03806777266109312,0.11047946912139431,0.0703804324760205,0.042875366062062534,0.00937768237409148,0.008247180255450497,0.014712522964271113,0.0765346047044769,0.048662804570456956,0.018870961851055246,0.013777632265027009,0.026561386918529443,0.02789713528639098,0.01773770176178699,0.03956777641157754,0.12090300313667303,0.0677852926148081,0.0587048805239903,0.0,0.030418672680320776,0.06923699810701453,0.029680859503163428,0.020389244275798638,0.01669914348246803,0.013880086433336337,0.05372506509628052,0.01617963697912848,0.04551239240699778,0.013305771569999831,0.041951006866001665,0.02350857066973505,0.019996630374257276,0.3578748746405182,0.04404657893844116,0.06833242225324235,0.03024335731102615,0.15017421648169346
Protestant Churches without free churches,0.023748169150877626,0.055056689342403674,0.21462805496418924,0.0383975836437158,0.038817782307147886,0.05159444551070146,0.22986648087421857,0.02278721126838961,0.046797785571657216,0.04922923223860014,0.11970445437264655,0.03770407626448109,0.08274656778387644,0.0058545030445399104,0.03913205247081636,0.012870392348499377,0.04078624948695797,0.10710215157976355,0.055880866423904184,0.025473421926910433,0.03849731663426081,0.1497029466358964,0.09670008354218877,0.05174902021878084,0.12229437229437234,0.05540426816293609,0.09670008354218877,0.10077783000635043,0.06318626351639557,0.03968799362030847,0.02267712218271773,0.034747903895563294,0.0687681325842981,0.044543899162955806,0.02225631257625236,0.014255368814192383,0.046373626373626374,0.02879011803605803,0.005350091636042169,0.03135326688478691,0.1499578280782807,0.11406589754492658,0.04634115238766383,0.030418672680320776,0.0,0.10047295658501089,0.03204131501652988,0.017866488618338134,0.0073116342446332,0.020847427647709436,0.04863121005978145,0.006445254453318547,0.01936478764153588,0.013122673890036685,0.061494061494061295,0.043238482493140884,0.01754846850544833,0.21889576252319115,0.032461656706169066,0.08762978875760831,0.04604761239215023,0.18246714652439636
