,Adventist movement (Sunday observing),African traditional religions Ethnic,Ahl-i Hadith,Anglican,Armenian Apostolic Church,Baptist,Brotherhood of the Cross and Star,Buddhist,Byzantine Rite,Catholic,Chinese traditional religion,Church of Sweden,Confucianists,Cypriot Orthodox Church,Druze,Dutch Reformed Church,Eastern Orthodox,Ethiopian Orthodox Tewahedo Church,Ethnic religions excluding some in separate,Evangelical,Evangelical Church of the Augsburg Confession in,Evangelical Lutheran Church of Brazil,Evangelicalism,Free Church,Greek Byzantine Catholic Church,Hindu,Hoahaoism,Iglesia ni Cristo (Church of Christ),Islam,Jainism,Jehovah's Witnesses,Judaism,Maronite Church,Methodist,Mormons,Netherlands Reformed Churches,Orthodox,Orthodox Church of Greece,Orthodox Church of Ukraine,Other Christian,Other syncretists,Pentecostal and Charismatic,Presbyterianism,Protestant,Protestant Churches without free churches,Reformed Church in Romania,Roman Catholic; Latin Church;,Russian Orthodox Church,Serbian Orthodox Church,Seventh-day Adventist Church,Shia,Sikhism,Slovak Greek Catholic Church,Spiritism,Sunni,Taoism (Han Chinese),The African Church,United Evangelical Church in Nigeria,Vietnam Ancestral worshipping / Tradition,Vodou,Yiguandao,Zion Christian Church
Evangelicalism,0.09883712680521335,0.09534046925986547,0.05126671751843379,0.1127696515787533,0.07148776515735826,0.05234232149454161,0.13776247644817538,0.04683370206902892,0.09057733149330152,0.07897990793493935,0.0934547627257221,0.024212818853174424,0.07576682459199055,0.08965187558654211,0.08233253049515368,0.08819832567134582,0.04852643183777684,0.1085620963770563,0.08872490280649561,0.031834046649106065,0.08235984462767588,0.1077421279371926,0.0,0.05897319250816021,0.093069047281963,0.07323758710523542,0.008702135158920266,0.08254024040618949,0.048675013250624684,0.05059453478932485,0.04941489692731464,0.061230593645234664,0.09794944859126617,0.02812722909299069,0.04556722365953394,0.09198713639763714,0.09461668018214711,0.0858759707147266,0.09115079737852272,0.06235829348823683,0.10308218805471012,0.07972075565024361,0.04648624100097136,0.04043559943888422,0.08559080209157766,0.09035587237517133,0.048331006638733104,0.0834168704638432,0.08759493697114926,0.029152745427583247,0.008800337211342914,0.027996112643206783,0.09452360090178491,0.051736156184799195,0.06598480985847634,0.06559312472834519,0.03987211060256329,0.20077963883847555,0.032265253673851246,0.10378723021816032,0.030552249891954524,0.13976136166757472
Free Church,0.05661171413725992,0.05794293105826252,0.0500595518320406,0.0882048877802443,0.03050738576041228,0.027717241111761586,0.06283385920923082,0.03039280925573194,0.0549345884994363,0.020116315830521057,0.06974017550392926,0.0335739994933688,0.04716223563705012,0.0589422171494712,0.06095525856777497,0.05719717091684009,0.013324205807534087,0.062291734791489195,0.0503115025833078,0.02327002733488028,0.05529625875414148,0.06472452714264995,0.05897319250816021,0.0,0.0582056124499785,0.03083783564295569,0.06264062456529909,0.023294875763010085,0.02243074478233572,0.031163487493992014,0.015516845967992226,0.027805144405330905,0.05925049347599441,0.031062957971321182,0.0431222709915419,0.05587594089852903,0.05793631559988249,0.04772268361341115,0.06666105553060628,0.037658418411369944,0.04492184986668839,0.01383833847922104,0.03870466854651554,0.011751954619653695,0.06285750268589882,0.05700435063731811,0.03008126370700469,0.05796837000986164,0.06412527715943879,0.041014271021943244,0.06732058227490506,0.045266214411805505,0.08295324783090817,0.031071977070870754,0.03766275318280386,0.04772562773921922,0.0397674077885008,0.44525242745720073,0.0560002746958964,0.06812830832889114,0.03918311553887687,0.07049902031724153
Greek Byzantine Catholic Church,0.005085109696942742,0.007748936931453687,0.05083379760559319,0.16344890794434278,0.018986472627407623,0.05999194389806721,0.12165677059710275,0.025509570939565678,0.009783029655540464,0.023066010861373033,0.016128635493907383,0.07614801649765944,0.003991211348417437,0.0069852318925969934,0.012256856138893584,0.0027435376356940017,0.050381829738607345,0.009022984416138916,0.011853875344518946,0.04338651526137891,0.0059352721134365545,0.009361478142830722,0.093069047281963,0.0582056124499785,0.0,0.1004707131527485,0.09556447563293544,0.05757832018268906,0.03784594390836351,0.1144134457226974,0.04717279312034011,0.04110047955934772,0.009293040014209244,0.03912089679800392,0.05324127132590386,0.003362776913577308,0.003371568806569343,0.009723815580782651,0.01550997178126529,0.015250431482127036,0.10252537329648317,0.07876078832231599,0.08992015770351194,0.05249856132178342,0.011246285330411132,0.0036849859738146582,0.09740270375204257,0.010530407091528249,0.011623905565647708,0.07618185196387586,0.10726320907156639,0.06410979367465451,0.008008418456455214,0.021803169816047664,0.011511146850178922,0.021661149914475056,0.05709727689074766,0.0996263078647131,0.07715467366984344,0.010745370252741113,0.03588599969630687,0.13698355529118444
Hindu,0.10263176159350736,0.10121060661412196,0.09709113986900288,0.04837333400768186,0.07268835673322395,0.03778033210106882,0.10378904926147428,0.05689217481956167,0.09713695314330396,0.05889988306594031,0.10780687383426284,0.06216066931827262,0.08847297411022359,0.09968908318349647,0.10130205526385536,0.09977124455681906,0.032433439409307055,0.10610841501620935,0.08982009972998503,0.04438461149830926,0.0963371777872398,0.10568818978999481,0.07323758710523542,0.03083783564295569,0.1004707131527485,0.0,0.07120649347603507,0.0441216979211312,0.04946246240588524,0.04521209262035553,0.03757663121371549,0.055181278761142094,0.10254245923409985,0.056741877303847166,0.05458187532769029,0.09957301613468364,0.09948632968583845,0.08921389716907774,0.10443780141388068,0.07388703871321692,0.09039585241298782,0.04836613866830633,0.02602460436345529,0.03428144417040517,0.10116853384571263,0.0986646010989133,0.010525366555927982,0.09737617407194489,0.10244243697567952,0.046862152290827845,0.07153765411701106,0.05152942651716006,0.12254332275371868,0.06334231652464381,0.07871729590724671,0.07777627749609506,0.05339499859708412,0.44593719682754607,0.07467995026444653,0.10582123257901244,0.06251343718573632,0.11766221884403513
Hoahaoism,0.10287697196560905,0.09716728950265405,0.06822744366726388,0.11195035541568421,0.07251995573946349,0.05338093992130742,0.14878119689091895,0.0444152244364718,0.09051861503874106,0.08019793341825789,0.09086328029043934,0.038293591386207616,0.0774190401494197,0.08742371642328552,0.08650523388481937,0.08977997311047328,0.04437092811063566,0.11305077961310732,0.08554614837762485,0.03387010676238758,0.08254234628706424,0.11124803553776216,0.008702135158920266,0.06264062456529909,0.09556447563293544,0.07120649347603507,0.0,0.0839128755303058,0.04769009645582006,0.060125521886982905,0.051064012080781006,0.06487694143008566,0.10006565860845792,0.031098539510516065,0.045680633929169115,0.09562097285568232,0.09518573596939357,0.08388519295954443,0.08279403584540597,0.06320120914374386,0.120646835561281,0.0857828295390742,0.049223212064411735,0.041577430753672505,0.08264706353848411,0.09014713029162363,0.04709076389582746,0.07938320933500234,0.08301309819876276,0.028639587526004918,0.012902057510066841,0.024345932979456107,0.09905173387583667,0.055912212145277154,0.06748169098902328,0.05827737319851075,0.04105629098182576,0.2078828838533965,0.04415353074536654,0.1032140613265737,0.02955326129705001,0.15638880445133246
Iglesia ni Cristo (Church of Christ),0.058064650956120754,0.0627665910001763,0.0700220740263299,0.1151750793947657,0.04291912120091091,0.03138602351715482,0.0670795443069038,0.03303004311155036,0.06227090736202534,0.025087839816337814,0.07551981893254842,0.05897385027957327,0.05047636029416698,0.06528720611225368,0.07064741250196864,0.06213954228821753,0.03688715524477122,0.05490860881976432,0.05394840125584919,0.023584088349939317,0.06327702762876639,0.049251338028834385,0.08254024040618949,0.023294875763010085,0.05757832018268906,0.0441216979211312,0.0839128755303058,0.0,0.019865929891188103,0.037282913610837375,0.008285004783876065,0.05042116147745347,0.06626420268936704,0.042507377432017476,0.029797132567784212,0.060601594648411694,0.05440235759101999,0.054535088056545236,0.07478329796889471,0.03793243588846566,0.06766480358494048,0.021164884566524524,0.06684763491193801,0.013124497544556557,0.07097352617220366,0.059789924584596255,0.053595310224868645,0.06655239764294085,0.07188203242642675,0.03619292632403549,0.07935922100374312,0.04059287625070001,0.07229512639889851,0.03418526630486201,0.03998825000904298,0.05101592408565281,0.03523217313550511,0.24729332894990264,0.06528083097417177,0.06330970763274095,0.048824063662780345,0.09628744667085709
Islam,0.040708660389585184,0.04149544691797514,0.039802799690651834,0.11142395486581447,0.0236924565083416,0.020999668294176283,0.0945336013998169,0.009945163054213734,0.038302738261003375,0.018482234839354905,0.04605941796856883,0.03498865254687214,0.0275995235322,0.03948605913257511,0.03978235640608631,0.036808320848191044,0.018431961920399875,0.04465148418444381,0.032944993318597404,0.008619431281309965,0.03587024572924992,0.04284547322172205,0.048675013250624684,0.02243074478233572,0.03784594390836351,0.04946246240588524,0.04769009645582006,0.019865929891188103,0.0,0.048582842419764086,0.009353365774593215,0.021970191219172947,0.04325067149403734,0.014674513808840179,0.021164951453608243,0.038731650598935914,0.03665985052026436,0.03200569410323265,0.043617171225094134,0.014577630889572531,0.07810474092424255,0.03739514008561791,0.04770292890388625,0.008424272829046214,0.0405600092015189,0.03765827702854479,0.04387676687900431,0.0375049765603529,0.04133694278727089,0.02379987975829822,0.05181805831016173,0.022836836693318135,0.05517257675717002,0.017604342686688885,0.018372809919540222,0.023309828509501713,0.02058791924399231,0.2968852694503637,0.033666400723516315,0.04506554874932543,0.02240358425458578,0.11247327053010832
Jainism,0.1177839412719365,0.11631880367595862,0.07030844155844149,0.0955619661439317,0.07477757882440539,0.05394736243581166,0.055030977177862615,0.06264246496667836,0.1129035030920483,0.06149497425791538,0.12216733525050308,0.03313317859851177,0.09794567332237085,0.11508103079987198,0.11073446720368954,0.11297942648407462,0.04673215483940447,0.12272185436273789,0.10073735882281099,0.04500892037392991,0.10839852367249134,0.12052113859410123,0.05059453478932485,0.031163487493992014,0.1144134457226974,0.04521209262035553,0.060125521886982905,0.037282913610837375,0.048582842419764086,0.0,0.03343539439748161,0.07128705014233293,0.12016973828928941,0.05622372411152735,0.06034631675440901,0.11507268472043268,0.11523242151091069,0.10248728278333648,0.11942267667903914,0.08091290411887841,0.03836513554751252,0.02057639784474669,0.06091270551032034,0.025319621854827133,0.11388413692194646,0.11356307404376124,0.04264592960859398,0.11008625360285104,0.11557755267785848,0.04223937875344149,0.05047434184433976,0.049951411056118354,0.1226543128157839,0.07436914873112384,0.08836715314022404,0.08917305219235688,0.055038402093596915,0.298395687135525,0.048929942894076525,0.1267859566324057,0.06950464969093492,0.059153127763662196
Jehovah's Witnesses,0.048102234865927254,0.05125241588763951,0.0534731919358367,0.09822265182839073,0.032709864321131765,0.01515194805769674,0.084152120483617,0.016945522042306895,0.05073965631516675,0.018531341739630218,0.0624032813282898,0.03631909048244512,0.03942161137987681,0.053594238330116076,0.054654626017951236,0.0492929455327023,0.02219879933027692,0.0495601930317569,0.044797227848516814,0.00624186080935787,0.049912794676887765,0.047695396625286386,0.04941489692731464,0.015516845967992226,0.04717279312034011,0.03757663121371549,0.051064012080781006,0.008285004783876065,0.009353365774593215,0.03343539439748161,0.0,0.03407655257733169,0.05431487134454762,0.01914097121841179,0.015170333187587282,0.049060398087055326,0.04711170620802911,0.04326038841462174,0.06225477999594251,0.026813205619872976,0.07231015091922681,0.024330756734642335,0.04272216114131747,0.0032156196259088407,0.05711442297183875,0.049130408349300554,0.035760286306055,0.05356069721987113,0.05824271441993918,0.016444910010839548,0.048213885243875945,0.021577501392466385,0.061469692418714764,0.018312887090336696,0.02937985421964682,0.0367462228702004,0.017017173640404008,0.24771987698974973,0.044587165672626015,0.05645767816912417,0.026082753665608138,0.10369089017103301
Judaism,0.04493686317407853,0.042712386672459156,0.028170893245745638,0.10071683587637822,0.023571388016484722,0.036849759341704126,0.10287984760367301,0.022559609604972754,0.0394940059316878,0.02647230286226695,0.04529724799126848,0.04054303539511495,0.028744927064791332,0.04133646745527923,0.0325475073973332,0.037419326408282175,0.01731502735999859,0.05297420223076156,0.037419005484029697,0.030074989511844584,0.034714334911308896,0.05334758075835929,0.061230593645234664,0.027805144405330905,0.04110047955934772,0.055181278761142094,0.06487694143008566,0.05042116147745347,0.021970191219172947,0.07128705014233293,0.03407655257733169,0.0,0.04427908376121418,0.025032034604242158,0.05097089972233263,0.0400880052497451,0.04303165646677653,0.035727205924518717,0.046777008765139086,0.02383565779190587,0.07722406202033415,0.053274471669179965,0.041783895723690644,0.02957238952981927,0.039376522472428406,0.03992536209557675,0.04391005513038008,0.037737678127045364,0.040703740109176836,0.05138991097004945,0.07128037466196362,0.047199799754132014,0.06846847134883245,0.033341667101476916,0.023248961802817984,0.03317077268368961,0.04560849313747272,0.44544478669614695,0.04281434820731844,0.05031300639878426,0.03769612578316915,0.11145326714815099
Maronite Church,0.007060134179541555,0.0029999486644659646,0.05260822242118278,0.17004519147668629,0.024526485165404555,0.05839626734408056,0.13199516025583907,0.02796034920821362,0.0016477912033329705,0.02355911102093792,0.022185892929124824,0.08561165608592307,0.00956774376417233,0.006605955852554047,0.02223252248267728,0.010573536134933788,0.05222802940103921,0.008874835433515154,0.01765563665046277,0.047713471824714984,0.008339031978958697,0.017623117190605032,0.09794944859126617,0.05925049347599441,0.009293040014209244,0.10254245923409985,0.10006565860845792,0.06626420268936704,0.04325067149403734,0.12016973828928941,0.05431487134454762,0.04427908376121418,0.0,0.047775995144356334,0.05604177340264439,0.0038269232541635534,0.009884172160325963,0.012249297528267167,0.01804422131083779,0.018891201330470262,0.1076993082798976,0.08163269631348312,0.0979626708622937,0.05801825607944069,0.016610790718385154,0.005415420135275751,0.0992211958418921,0.011412131816033427,0.01625573483033339,0.0796123374661539,0.112616930932912,0.06819614041426982,0.0015144662360596392,0.02216200296866539,0.018006502677163503,0.025457996306480345,0.05613847223004438,0.10088205240046837,0.08497362752075673,0.01110609971193314,0.041836830660420134,0.13886354897611694
Methodist,0.047179492624732235,0.04477987221286023,0.04290754789178834,0.10424606428752774,0.028853622823212265,0.028969396156756394,0.11253470527677015,0.010619049391127396,0.04435968930974462,0.02966011159216636,0.04154678717183027,0.020527771849515982,0.028969187809616985,0.0428704358412175,0.03160082842256575,0.03531436204939113,0.020618189620404917,0.054669527164713363,0.03934060421397158,0.00991395924782797,0.03450749003978622,0.05288613786798908,0.02812722909299069,0.031062957971321182,0.03912089679800392,0.056741877303847166,0.031098539510516065,0.042507377432017476,0.014674513808840179,0.05622372411152735,0.01914097121841179,0.025032034604242158,0.047775995144356334,0.0,0.02605794882785324,0.04059080028955807,0.042340845260906965,0.038270662666686064,0.04874591385580986,0.017723178300539936,0.08865414012686969,0.051502246146745354,0.03369663405307064,0.016122637859078547,0.038191189692890815,0.039924337384638804,0.04307783635451675,0.03906697822538106,0.04058272911524042,0.0250216680692991,0.03672780045664982,0.02079700492372381,0.05417052618813358,0.0156381533865755,0.022952875959686005,0.02437273726712331,0.02455639003661214,0.24881189756097544,0.028151255500307653,0.046579856360693075,0.010558109383458716,0.12493895721511514
Mormons,0.05126668769172441,0.05481194554682587,0.06829534546692444,0.12020442938112272,0.05870793780799247,0.010343213354018988,0.13569221542683463,0.022217449832577462,0.05427311265155109,0.042132105057885096,0.07139745725534952,0.06180010123800965,0.04772077666649566,0.06010607117219454,0.06595613662924635,0.055870820111194305,0.044949809561166384,0.050909346528140775,0.06246004923211259,0.00927448296743026,0.05779456455998162,0.05298176771875289,0.04556722365953394,0.0431222709915419,0.05324127132590386,0.05458187532769029,0.045680633929169115,0.029797132567784212,0.021164951453608243,0.06034631675440901,0.015170333187587282,0.05097089972233263,0.05604177340264439,0.02605794882785324,0.0,0.05352533675498922,0.052567869161705395,0.057218071537596435,0.07082494261900989,0.033814834477282285,0.12097842810041906,0.05988934271923309,0.05800089887846497,0.022343569861686792,0.06690608147871455,0.0548266333102975,0.047353798689157255,0.0622005827784472,0.06699621962996816,0.008986031387506697,0.03867498243989505,0.011685949091808609,0.060306820759847155,0.020069967668793452,0.0364343607376626,0.04180837246736052,0.00258181208073716,0.19899955277823958,0.04594698040370125,0.0612946004375269,0.02535427642707721,0.15303509375188565
Netherlands Reformed Churches,0.002900252138026109,0.0038362503245211637,0.04852904667328698,0.16406635798425345,0.018122017631163046,0.05752049880946706,0.12553334571219818,0.02417518747003749,0.005118614271929074,0.02029063031877125,0.016475119872275932,0.07740651378674819,0.004725168756027,0.004615386558868122,0.014105632030660176,0.004596168528840821,0.0492910986299457,0.0071694676750354,0.013513546921876993,0.04299123755115074,0.0047061909961343285,0.010975463577762436,0.09198713639763714,0.05587594089852903,0.003362776913577308,0.09957301613468364,0.09562097285568232,0.060601594648411694,0.038731650598935914,0.11507268472043268,0.049060398087055326,0.0400880052497451,0.0038269232541635534,0.04059080028955807,0.05352533675498922,0.0,0.0034833380411837048,0.008151287226895967,0.015480509889545335,0.014773546991848279,0.10164201691033488,0.0784794634837374,0.09048849435654428,0.052866118103053764,0.01207873978048769,0.00214166260842829,0.09552029124057154,0.009838975600054275,0.013357430733520142,0.07573653546553895,0.10812854855169456,0.06345485906769069,0.004083246477555981,0.01873011065542967,0.012485319181976696,0.02187502122117791,0.05525413180013901,0.10004164685518166,0.07873194925454667,0.00685101492680498,0.034711401540084175,0.13560465877673764
Orthodox,0.003489032637968839,0.008208842397118443,0.051385267818689295,0.16648926082375026,0.018795593077432986,0.06059684638086501,0.12049803884061697,0.02589840087913161,0.0098295230405657,0.024117874938492972,0.016194994786046087,0.08047256520253936,0.005143889801788754,0.00690673255837519,0.017300435988902112,0.005033782187573841,0.051330493263802124,0.006493533197623025,0.011322365143271094,0.043261113685224596,0.007751377131888419,0.004894976728938519,0.09461668018214711,0.05793631559988249,0.003371568806569343,0.09948632968583845,0.09518573596939357,0.05440235759101999,0.03665985052026436,0.11523242151091069,0.04711170620802911,0.04303165646677653,0.009884172160325963,0.042340845260906965,0.052567869161705395,0.0034833380411837048,0.0,0.009372024651648582,0.01440357827650338,0.014768113556616728,0.10343427311753103,0.07887972758156717,0.0925283948324814,0.05238957279482922,0.014122376329961139,0.0031155269079675197,0.09854417620765568,0.01164204792550819,0.014359996783261048,0.07647088825171322,0.11031373175668475,0.06295183920364932,0.00854842307509392,0.020129933796409122,0.00959082697687404,0.021262654863857942,0.057748867266493684,0.0992600824666841,0.0825973732667924,0.006222866100294799,0.03423200253199869,0.1382563295286278
Orthodox Church of Greece,0.011281559451599666,0.009609253578790099,0.04931161089264033,0.1524065141029637,0.011817861860845453,0.056653775430069206,0.11712231453643959,0.018581972128100675,0.008851182142634114,0.014686997251676806,0.017863088817559658,0.06890799362604846,0.007807267826235328,0.003933818877664211,0.017545465094364558,0.010875004676472766,0.03532973186828005,0.018613811149200347,0.007244627876243468,0.03933425889951607,0.006955018174547345,0.01956887504865669,0.0858759707147266,0.04772268361341115,0.009723815580782651,0.08921389716907774,0.08388519295954443,0.054535088056545236,0.03200569410323265,0.10248728278333648,0.04326038841462174,0.035727205924518717,0.012249297528267167,0.038270662666686064,0.057218071537596435,0.008151287226895967,0.009372024651648582,0.0,0.009965325004746261,0.015494476602559459,0.0935712379594106,0.07032595214464733,0.08300573331640482,0.04402126088505821,0.010981004635439662,0.005848195275362048,0.0843139283672317,0.0071284438335851045,0.011081435120832976,0.07105554544753043,0.10392904647148697,0.05801528284681447,0.017468048924077613,0.0200730559486905,0.012835379649426498,0.01586316389102226,0.05822054717356673,0.19835554080916276,0.07705313853958783,0.01597164195454464,0.0305119582634495,0.12808213338505284
Orthodox Church of Ukraine,0.022689950028845392,0.018224898592818884,0.055831701278368874,0.1669494301554025,0.019566246855660135,0.07551646821358901,0.133449360504056,0.026922876819626934,0.013068916020688603,0.033387772470354474,0.012162762902432029,0.08088827840779116,0.012621646279952914,0.005556397102797167,0.01728189142080994,0.013364958145869516,0.04423579527285607,0.029622420041548414,0.008236469408469019,0.05464291430510339,0.007251772387910335,0.02971603781993847,0.09115079737852272,0.06666105553060628,0.01550997178126529,0.10443780141388068,0.08279403584540597,0.07478329796889471,0.043617171225094134,0.11942267667903914,0.06225477999594251,0.046777008765139086,0.01804422131083779,0.04874591385580986,0.07082494261900989,0.015480509889545335,0.01440357827650338,0.009965325004746261,0.0,0.02451269056501569,0.10841375363596531,0.091987611553528,0.09679144319562215,0.05977237584097941,0.005901233184289233,0.011151089967295072,0.09935121452702597,0.0029337877683884824,0.004958956407900706,0.08670922687530595,0.10957251566105833,0.0667456173620746,0.015062724117661247,0.03594817798627044,0.01938001683538958,0.01391227697086977,0.07176269503621908,0.10124810099965771,0.08013067720701408,0.020006813279808834,0.0367956381298126,0.14495592089889348
Other Christian,0.01744374423214634,0.01477941861006354,0.03614662650025402,0.1356575162715199,0.018666513438803153,0.04050980754650019,0.10532926688076079,0.00965150481429955,0.01618680482431869,0.01561419563296924,0.021676628649970962,0.049670927591050566,0.008226374400586685,0.01604911666133727,0.01871412451130432,0.015156636314735577,0.029309887099571674,0.02106526572489756,0.01890920347367556,0.021906346998758104,0.013007811778030374,0.019791427867313135,0.06235829348823683,0.037658418411369944,0.015250431482127036,0.07388703871321692,0.06320120914374386,0.03793243588846566,0.014577630889572531,0.08091290411887841,0.026813205619872976,0.02383565779190587,0.018891201330470262,0.017723178300539936,0.033814834477282285,0.014773546991848279,0.014768113556616728,0.015494476602559459,0.02451269056501569,0.0,0.0880602699832672,0.05400537406006907,0.06381091563928068,0.02815256667883843,0.018439816486518087,0.013076271969466206,0.06861050609121384,0.016746416469724985,0.01899628662923435,0.048553593086952056,0.07398673030945227,0.03545429287658898,0.027078382488678603,0.011397725850033211,0.007947184508660806,0.011961260308879026,0.03502617581049952,0.24710760873406024,0.050623304283827254,0.018435893415243206,0.018493785356430526,0.12245490814228639
Other syncretists,0.10497187914452814,0.10455629777003347,0.05690425782168899,0.14145058555482568,0.059651580369937215,0.10988258289369549,0.014639160994028597,0.09187981661993103,0.10089634358488886,0.06403975527932748,0.11077014097118373,0.056807780969670284,0.08636959116416651,0.10271346359339448,0.09723618767586176,0.10140003307086518,0.06898418446531769,0.11076557533728386,0.08841236370244442,0.08804183466042938,0.09612642559569332,0.10935207097254004,0.10308218805471012,0.04492184986668839,0.10252537329648317,0.09039585241298782,0.120646835561281,0.06766480358494048,0.07810474092424255,0.03836513554751252,0.07231015091922681,0.07722406202033415,0.1076993082798976,0.08865414012686969,0.12097842810041906,0.10164201691033488,0.10343427311753103,0.0935712379594106,0.10841375363596531,0.0880602699832672,0.0,0.024648095181673317,0.1026995852651807,0.06057591185618131,0.1019653367141166,0.10195841936783286,0.09538043843685474,0.09839540658591714,0.10445724996366934,0.11137342851379042,0.12032988897458655,0.11334663701280219,0.10442375579856,0.09689968951967588,0.08818815621977173,0.10586883639596749,0.1148475309840282,0.20094876012145751,0.09044993212626837,0.11494523994523993,0.10399362132691903,0.012186199468474995
Pentecostal and Charismatic,0.07724964481666342,0.07819534509436413,0.0603689838454083,0.10690275949086289,0.0478034156238223,0.05310425148149421,0.030309279454335914,0.050701401866234355,0.07650067017207184,0.032061568471174175,0.09346986369795914,0.046292329576877386,0.06613028010587133,0.08252993003068512,0.08373179631630731,0.08010803565993384,0.03779874972876993,0.07848610194299385,0.07078410765006779,0.04020470978119241,0.07780999567842634,0.07921554798435679,0.07972075565024361,0.01383833847922104,0.07876078832231599,0.04836613866830633,0.0857828295390742,0.021164884566524524,0.03739514008561791,0.02057639784474669,0.024330756734642335,0.053274471669179965,0.08163269631348312,0.051502246146745354,0.05988934271923309,0.0784794634837374,0.07887972758156717,0.07032595214464733,0.091987611553528,0.05400537406006907,0.024648095181673317,0.0,0.06739540755608643,0.020995716534881657,0.08630289075412476,0.07874820714289335,0.055246472820722245,0.08109829079841327,0.0876421730663969,0.056923516083949986,0.08449628096420929,0.06291767764664138,0.08699932363457027,0.0519394224869951,0.05819159218759203,0.07055374684854968,0.05757378023313388,0.25069378671188214,0.0717878133571465,0.08975375317499426,0.06414613805054084,0.04091698971266492
Presbyterianism,0.09714682187158429,0.0952066493812799,0.0790667439257118,0.03417071285553563,0.06352492336164536,0.04480344168166004,0.12722131622696023,0.04937191431163255,0.09361656155592647,0.06292526330605087,0.09073326531965695,0.039066313426036364,0.0774280593396073,0.09222824479097705,0.07776369210324222,0.08488674835873854,0.03159190588500695,0.10608341713536373,0.08195397190950945,0.03923037150368897,0.08313060314009903,0.10409967765335545,0.04648624100097136,0.03870466854651554,0.08992015770351194,0.02602460436345529,0.049223212064411735,0.06684763491193801,0.04770292890388625,0.06091270551032034,0.04272216114131747,0.041783895723690644,0.0979626708622937,0.03369663405307064,0.05800089887846497,0.09048849435654428,0.0925283948324814,0.08300573331640482,0.09679144319562215,0.06381091563928068,0.1026995852651807,0.06739540755608643,0.0,0.03767835850057942,0.08638890208710684,0.09016384376818597,0.017062701099242784,0.08729151754347805,0.0888949580465809,0.04568969296045143,0.052328633727890705,0.04872726903313721,0.11324571967723156,0.054882533963179436,0.06756649064080912,0.06917017630704289,0.05510677091837389,0.3980067472239113,0.06037725665919337,0.09871909643935678,0.04467710375028304,0.13692622253871553
Protestant,0.05537051625408594,0.055786588110126066,0.04580997326691117,0.09189198562400386,0.02826125491499403,0.01896751029399356,0.07672461726004368,0.016436864709493702,0.052561889528000075,0.019271878052768886,0.061236399446139414,0.02444884215693561,0.04063108724426688,0.054346175436770096,0.053057005566260064,0.05244669837857947,0.014692128120452832,0.05924985084352176,0.04474516916024869,0.007343015788695814,0.04988535704738932,0.057657134439314195,0.04043559943888422,0.011751954619653695,0.05249856132178342,0.03428144417040517,0.041577430753672505,0.013124497544556557,0.008424272829046214,0.025319621854827133,0.0032156196259088407,0.02957238952981927,0.05801825607944069,0.016122637859078547,0.022343569861686792,0.052866118103053764,0.05238957279482922,0.04402126088505821,0.05977237584097941,0.02815256667883843,0.06057591185618131,0.020995716534881657,0.03767835850057942,0.0,0.055204730925950275,0.052436317346184994,0.029501811683710265,0.05197551288357385,0.05688037026964934,0.017732168531332616,0.04215265212826665,0.020153151195337397,0.06514149251388293,0.02297118601253919,0.03141887475425844,0.03507773099678299,0.020668224752244925,0.2488321010407673,0.03425306128793501,0.0602414637821919,0.02468760392154961,0.09302224434581202
Protestant Churches without free churches,0.02085534765120119,0.014955243149347788,0.05072713782531239,0.15832936685236843,0.015925628276456334,0.07120005451597655,0.1270548603962199,0.022679413353130874,0.0141227353978424,0.028768359808196788,0.008629006069992248,0.06949283073657256,0.008525880986188178,0.006264042749801415,0.00524618918231242,0.008340524080575135,0.042101219774549024,0.028849746451215623,0.009041103462822903,0.04969472503444863,0.002766326735069327,0.027916093810885844,0.08559080209157766,0.06285750268589882,0.011246285330411132,0.10116853384571263,0.08264706353848411,0.07097352617220366,0.0405600092015189,0.11388413692194646,0.05711442297183875,0.039376522472428406,0.016610790718385154,0.038191189692890815,0.06690608147871455,0.01207873978048769,0.014122376329961139,0.010981004635439662,0.005901233184289233,0.018439816486518087,0.1019653367141166,0.08630289075412476,0.08638890208710684,0.055204730925950275,0.0,0.009455899872711846,0.09450149038857733,0.0025833603924863397,0.0020438048234371173,0.08170919760361874,0.10357829391348801,0.06229838835987278,0.013214960049567492,0.03204421428130046,0.018440079532369303,0.014095563000657174,0.067164837102374,0.10089241809292963,0.07028643371694593,0.017506000874433814,0.033077271586497405,0.13934549053310324
